delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
3757,2027.803,175.738,-2826.128,-0.986,0.066,0.151,-0.001,2043.953,153.821,-2883.329,-0.998,0.036,0.043,0.003,2046.06,155.19,-2864.927,-0.991,-0.125,-0.018,0.052
3771,2027.777,175.787,-2826.311,-0.986,0.065,0.151,-0.002,2043.98,153.853,-2883.482,-0.999,0.036,0.042,0.001,2045.944,155.276,-2865.095,-0.991,-0.126,-0.025,0.044
3785,2027.737,175.832,-2826.527,-0.987,0.064,0.15,-0.003,2044.015,153.878,-2883.631,-0.999,0.035,0.041,-0.001,2045.834,155.34,-2865.294,-0.991,-0.124,-0.029,0.037
3799,2027.707,175.816,-2826.651,-0.987,0.064,0.15,-0.005,2044.066,153.899,-2883.773,-0.999,0.035,0.041,-0.001,2045.748,155.385,-2865.518,-0.992,-0.118,-0.03,0.032
3812,2027.667,175.807,-2826.833,-0.987,0.063,0.149,-0.006,2044.113,153.918,-2883.918,-0.998,0.035,0.042,-0.003,2045.72,155.423,-2865.731,-0.993,-0.11,-0.03,0.035
3827,2027.654,175.83,-2826.992,-0.987,0.063,0.148,-0.008,2044.144,153.935,-2884.041,-0.998,0.035,0.044,-0.005,2045.703,155.478,-2865.914,-0.993,-0.105,-0.031,0.039
3841,2027.622,175.837,-2827.119,-0.987,0.063,0.148,-0.009,2044.17,153.941,-2884.163,-0.998,0.035,0.045,-0.006,2045.679,155.536,-2866.056,-0.993,-0.104,-0.032,0.044
3855,2027.612,175.842,-2827.266,-0.987,0.064,0.147,-0.01,2044.186,153.921,-2884.29,-0.998,0.034,0.044,-0.005,2045.629,155.538,-2866.112,-0.993,-0.105,-0.034,0.044
3868,2027.592,175.844,-2827.415,-0.987,0.064,0.147,-0.011,2044.201,153.878,-2884.418,-0.998,0.034,0.043,-0.004,2045.526,155.523,-2866.207,-0.993,-0.104,-0.039,0.04
3882,2027.56,175.826,-2827.53,-0.987,0.064,0.146,-0.012,2044.227,153.836,-2884.551,-0.998,0.034,0.043,-0.003,2045.449,155.529,-2866.316,-0.993,-0.105,-0.043,0.036
3896,2027.551,175.817,-2827.637,-0.987,0.064,0.146,-0.011,2044.263,153.761,-2884.675,-0.998,0.037,0.044,-0.002,2045.446,155.524,-2866.412,-0.993,-0.108,-0.036,0.034
3913,2027.56,175.818,-2827.741,-0.987,0.064,0.145,-0.012,2044.277,153.724,-2884.789,-0.998,0.039,0.044,-0.002,2045.461,155.498,-2866.459,-0.993,-0.108,-0.032,0.037
3924,2027.572,175.82,-2827.818,-0.987,0.065,0.145,-0.013,2044.277,153.707,-2884.9,-0.998,0.039,0.045,-0.003,2045.419,155.453,-2866.518,-0.993,-0.105,-0.036,0.04
3938,2027.576,175.808,-2827.92,-0.987,0.065,0.145,-0.014,2044.253,153.718,-2884.996,-0.998,0.038,0.044,-0.004,2045.33,155.375,-2866.614,-0.993,-0.096,-0.046,0.044
3952,2027.573,175.81,-2828.021,-0.987,0.066,0.145,-0.014,2044.226,153.72,-2885.089,-0.998,0.037,0.043,-0.004,2045.267,155.343,-2866.651,-0.993,-0.094,-0.049,0.047
3966,2027.586,175.823,-2828.093,-0.987,0.066,0.145,-0.014,2044.209,153.71,-2885.176,-0.998,0.037,0.042,-0.003,2045.221,155.383,-2866.632,-0.992,-0.102,-0.049,0.048
3980,2027.607,175.815,-2828.154,-0.987,0.066,0.145,-0.014,2044.195,153.694,-2885.253,-0.998,0.037,0.042,-0.003,2045.186,155.42,-2866.615,-0.992,-0.108,-0.051,0.048
3995,2027.624,175.793,-2828.217,-0.987,0.066,0.145,-0.014,2044.181,153.677,-2885.322,-0.998,0.037,0.043,-0.002,2045.181,155.428,-2866.636,-0.992,-0.109,-0.048,0.049
4007,2027.618,175.796,-2828.265,-0.987,0.066,0.145,-0.014,2044.167,153.661,-2885.393,-0.998,0.037,0.043,-0.002,2045.199,155.416,-2866.657,-0.992,-0.11,-0.045,0.05
4023,2027.629,175.789,-2828.307,-0.987,0.067,0.145,-0.014,2044.146,153.64,-2885.456,-0.998,0.037,0.043,-0.001,2045.194,155.397,-2866.652,-0.992,-0.111,-0.045,0.05
4036,2027.651,175.796,-2828.363,-0.987,0.068,0.145,-0.014,2044.112,153.616,-2885.526,-0.998,0.037,0.041,-0.001,2045.16,155.366,-2866.637,-0.991,-0.112,-0.046,0.05
4049,2027.673,175.81,-2828.406,-0.987,0.068,0.145,-0.014,2044.08,153.59,-2885.596,-0.998,0.037,0.04,-0.002,2045.125,155.322,-2866.643,-0.991,-0.111,-0.048,0.049
4064,2027.681,175.792,-2828.437,-0.987,0.068,0.145,-0.014,2044.054,153.57,-2885.654,-0.999,0.037,0.04,-0.002,2045.086,155.279,-2866.659,-0.992,-0.11,-0.048,0.049
4077,2027.689,175.783,-2828.471,-0.987,0.069,0.145,-0.014,2044.04,153.549,-2885.702,-0.998,0.038,0.04,-0.001,2045.05,155.239,-2866.671,-0.992,-0.109,-0.048,0.049
4091,2027.701,175.797,-2828.512,-0.987,0.069,0.145,-0.015,2044.018,153.512,-2885.765,-0.998,0.039,0.039,-0.001,2045.024,155.22,-2866.667,-0.992,-0.109,-0.047,0.048
4105,2027.728,175.815,-2828.541,-0.987,0.069,0.145,-0.015,2043.996,153.489,-2885.809,-0.998,0.04,0.038,-0.002,2044.988,155.202,-2866.669,-0.992,-0.109,-0.047,0.047
4119,2027.734,175.826,-2828.551,-0.987,0.068,0.145,-0.015,2043.983,153.471,-2885.849,-0.998,0.041,0.038,-0.003,2044.96,155.197,-2866.663,-0.992,-0.109,-0.046,0.047
4133,2027.757,175.827,-2828.561,-0.987,0.068,0.145,-0.015,2043.977,153.482,-2885.846,-0.998,0.041,0.038,-0.002,2044.938,155.204,-2866.645,-0.992,-0.109,-0.046,0.047
4147,2027.761,175.812,-2828.565,-0.987,0.068,0.145,-0.016,2043.968,153.493,-2885.847,-0.998,0.04,0.038,-0.002,2044.905,155.205,-2866.622,-0.992,-0.109,-0.046,0.048
4161,2027.772,175.842,-2828.587,-0.987,0.068,0.145,-0.016,2043.94,153.492,-2885.889,-0.999,0.039,0.037,-0.002,2044.867,155.218,-2866.575,-0.992,-0.109,-0.044,0.05
4175,2027.796,175.848,-2828.596,-0.987,0.068,0.144,-0.016,2043.921,153.495,-2885.915,-0.999,0.039,0.037,-0.002,2044.831,155.272,-2866.472,-0.992,-0.111,-0.041,0.053
4189,2027.815,175.837,-2828.594,-0.987,0.067,0.144,-0.016,2043.921,153.5,-2885.923,-0.999,0.039,0.038,-0.002,2044.813,155.326,-2866.391,-0.992,-0.11,-0.039,0.056
4203,2027.833,175.831,-2828.584,-0.987,0.067,0.144,-0.017,2043.913,153.499,-2885.964,-0.999,0.039,0.038,-0.001,2044.789,155.362,-2866.298,-0.992,-0.11,-0.037,0.058
4217,2027.848,175.829,-2828.584,-0.987,0.068,0.144,-0.017,2043.892,153.498,-2886.028,-0.999,0.039,0.038,-0.0,2044.743,155.395,-2866.158,-0.991,-0.111,-0.038,0.058
4231,2027.867,175.846,-2828.585,-0.987,0.068,0.144,-0.016,2043.857,153.499,-2886.095,-0.999,0.038,0.036,0.001,2044.685,155.424,-2866.007,-0.991,-0.112,-0.04,0.057
4244,2027.927,175.879,-2828.58,-0.987,0.067,0.144,-0.016,2043.816,153.497,-2886.165,-0.999,0.039,0.035,0.001,2044.613,155.451,-2865.819,-0.991,-0.113,-0.042,0.056
4262,2027.951,175.904,-2828.586,-0.987,0.067,0.144,-0.017,2043.766,153.493,-2886.247,-0.999,0.04,0.035,0.0,2044.538,155.464,-2865.62,-0.991,-0.114,-0.044,0.055
4273,2027.974,175.894,-2828.582,-0.987,0.066,0.144,-0.018,2043.713,153.503,-2886.327,-0.999,0.041,0.035,-0.001,2044.474,155.479,-2865.425,-0.991,-0.114,-0.046,0.057
4287,2027.988,175.864,-2828.554,-0.987,0.065,0.145,-0.018,2043.673,153.525,-2886.38,-0.999,0.041,0.034,-0.001,2044.428,155.495,-2865.237,-0.991,-0.114,-0.046,0.057
4300,2028.0,175.838,-2828.53,-0.987,0.065,0.145,-0.019,2043.628,153.538,-2886.44,-0.999,0.04,0.034,-0.002,2044.382,155.499,-2865.05,-0.991,-0.114,-0.047,0.056
4314,2028.011,175.832,-2828.514,-0.987,0.066,0.145,-0.019,2043.602,153.539,-2886.498,-0.999,0.04,0.034,-0.002,2044.338,155.495,-2864.86,-0.991,-0.113,-0.049,0.052
4328,2028.024,175.844,-2828.51,-0.987,0.066,0.146,-0.019,2043.587,153.522,-2886.565,-0.999,0.04,0.033,-0.0,2044.314,155.487,-2864.663,-0.991,-0.112,-0.049,0.05
4342,2028.056,175.866,-2828.511,-0.987,0.066,0.146,-0.019,2043.566,153.507,-2886.647,-0.999,0.04,0.032,0.003,2044.311,155.488,-2864.466,-0.991,-0.11,-0.049,0.05
4356,2028.09,175.871,-2828.493,-0.987,0.065,0.146,-0.02,2043.544,153.509,-2886.699,-0.999,0.04,0.032,0.005,2044.322,155.506,-2864.259,-0.991,-0.109,-0.049,0.052
4370,2028.08,175.864,-2828.502,-0.987,0.065,0.146,-0.021,2043.499,153.523,-2886.749,-0.999,0.039,0.032,0.005,2044.342,155.538,-2864.032,-0.991,-0.11,-0.048,0.052
4384,2028.08,175.862,-2828.5,-0.987,0.065,0.146,-0.021,2043.455,153.533,-2886.78,-0.999,0.039,0.031,0.003,2044.37,155.568,-2863.781,-0.991,-0.112,-0.047,0.049
4398,2028.082,175.892,-2828.509,-0.987,0.065,0.146,-0.021,2043.417,153.53,-2886.814,-0.999,0.04,0.032,0.003,2044.402,155.593,-2863.507,-0.991,-0.113,-0.047,0.047
4411,2028.114,175.888,-2828.5,-0.987,0.064,0.146,-0.022,2043.365,153.529,-2886.879,-0.999,0.04,0.031,0.004,2044.437,155.614,-2863.238,-0.991,-0.113,-0.047,0.048
4425,2028.135,175.856,-2828.483,-0.987,0.063,0.146,-0.022,2043.302,153.529,-2886.957,-0.999,0.04,0.031,0.005,2044.48,155.636,-2862.999,-0.992,-0.111,-0.046,0.049
4439,2028.126,175.809,-2828.43,-0.987,0.064,0.146,-0.023,2043.243,153.54,-2887.024,-0.999,0.039,0.03,0.006,2044.519,155.654,-2862.773,-0.992,-0.109,-0.044,0.049
4454,2028.119,175.777,-2828.412,-0.987,0.064,0.146,-0.023,2043.176,153.55,-2887.082,-0.999,0.038,0.029,0.005,2044.551,155.67,-2862.568,-0.992,-0.109,-0.043,0.047
4467,2028.13,175.772,-2828.389,-0.987,0.065,0.145,-0.022,2043.111,153.54,-2887.139,-0.999,0.038,0.027,0.004,2044.566,155.683,-2862.365,-0.992,-0.109,-0.044,0.043
4481,2028.138,175.78,-2828.35,-0.987,0.066,0.145,-0.021,2043.072,153.505,-2887.203,-0.999,0.039,0.026,0.004,2044.576,155.706,-2862.15,-0.992,-0.109,-0.045,0.04
4495,2028.166,175.77,-2828.314,-0.987,0.067,0.146,-0.02,2043.079,153.452,-2887.252,-0.999,0.042,0.025,0.005,2044.582,155.76,-2861.958,-0.992,-0.11,-0.048,0.04
4509,2028.205,175.78,-2828.295,-0.987,0.067,0.146,-0.02,2043.092,153.43,-2887.264,-0.999,0.042,0.025,0.005,2044.603,155.824,-2861.787,-0.992,-0.111,-0.049,0.042
4523,2028.224,175.77,-2828.253,-0.987,0.068,0.147,-0.019,2043.115,153.431,-2887.246,-0.999,0.042,0.026,0.004,2044.633,155.88,-2861.639,-0.992,-0.111,-0.05,0.043
4536,2028.228,175.776,-2828.238,-0.986,0.068,0.148,-0.019,2043.14,153.418,-2887.246,-0.999,0.042,0.025,0.004,2044.671,155.936,-2861.537,-0.991,-0.113,-0.049,0.043
4551,2028.22,175.788,-2828.215,-0.986,0.068,0.149,-0.019,2043.164,153.407,-2887.251,-0.999,0.043,0.025,0.003,2044.696,155.981,-2861.425,-0.991,-0.114,-0.049,0.042
4565,2028.212,175.809,-2828.184,-0.986,0.067,0.15,-0.018,2043.187,153.404,-2887.253,-0.999,0.044,0.025,0.003,2044.722,156.021,-2861.296,-0.991,-0.115,-0.049,0.042
4579,2028.23,175.821,-2828.166,-0.986,0.067,0.15,-0.018,2043.246,153.417,-2887.224,-0.999,0.044,0.026,0.002,2044.758,156.059,-2861.201,-0.991,-0.114,-0.048,0.043
4592,2028.25,175.835,-2828.155,-0.986,0.067,0.151,-0.019,2043.313,153.44,-2887.182,-0.999,0.044,0.027,0.002,2044.795,156.093,-2861.108,-0.991,-0.114,-0.047,0.045
4610,2028.226,175.818,-2828.136,-0.986,0.066,0.152,-0.019,2043.416,153.47,-2887.125,-0.999,0.043,0.028,0.002,2044.829,156.121,-2861.022,-0.991,-0.116,-0.045,0.044
4620,2028.221,175.817,-2828.114,-0.986,0.065,0.153,-0.019,2043.547,153.506,-2887.069,-0.999,0.043,0.03,0.002,2044.838,156.125,-2860.926,-0.991,-0.116,-0.046,0.041
4635,2028.211,175.817,-2828.105,-0.986,0.065,0.154,-0.019,2043.647,153.529,-2887.027,-0.999,0.042,0.031,0.004,2044.848,156.123,-2860.822,-0.991,-0.116,-0.045,0.04
4648,2028.199,175.82,-2828.101,-0.986,0.065,0.154,-0.019,2043.735,153.551,-2886.98,-0.999,0.04,0.031,0.007,2044.857,156.12,-2860.709,-0.992,-0.115,-0.045,0.04
4662,2028.193,175.824,-2828.098,-0.986,0.065,0.155,-0.018,2043.801,153.578,-2886.946,-0.999,0.04,0.032,0.008,2044.863,156.126,-2860.572,-0.991,-0.116,-0.046,0.041
4676,2028.18,175.834,-2828.104,-0.985,0.065,0.156,-0.018,2043.812,153.61,-2886.94,-0.999,0.041,0.033,0.005,2044.866,156.123,-2860.401,-0.991,-0.118,-0.049,0.041
4690,2028.152,175.841,-2828.132,-0.985,0.065,0.157,-0.018,2043.793,153.638,-2886.948,-0.999,0.041,0.032,0.002,2044.882,156.096,-2860.212,-0.991,-0.118,-0.051,0.04
4704,2028.13,175.847,-2828.148,-0.985,0.065,0.157,-0.018,2043.778,153.659,-2886.955,-0.999,0.041,0.033,0.0,2044.915,156.061,-2859.998,-0.991,-0.118,-0.049,0.039
4718,2028.107,175.854,-2828.177,-0.985,0.064,0.158,-0.018,2043.756,153.656,-2886.967,-0.999,0.041,0.032,0.001,2044.947,156.022,-2859.739,-0.991,-0.118,-0.049,0.038
4732,2028.087,175.844,-2828.184,-0.985,0.064,0.158,-0.019,2043.745,153.662,-2886.967,-0.999,0.041,0.033,0.001,2044.986,155.98,-2859.465,-0.991,-0.119,-0.049,0.038
4746,2028.071,175.823,-2828.206,-0.985,0.064,0.158,-0.019,2043.739,153.681,-2886.965,-0.999,0.041,0.034,0.001,2045.033,155.931,-2859.19,-0.991,-0.119,-0.049,0.039
4759,2028.036,175.81,-2828.21,-0.985,0.064,0.158,-0.02,2043.73,153.685,-2886.972,-0.999,0.041,0.034,0.001,2045.083,155.873,-2858.911,-0.991,-0.119,-0.048,0.039
4774,2028.0,175.778,-2828.233,-0.985,0.064,0.158,-0.021,2043.707,153.696,-2886.999,-0.999,0.04,0.034,0.003,2045.142,155.792,-2858.599,-0.991,-0.119,-0.046,0.04
4787,2027.967,175.77,-2828.267,-0.985,0.065,0.158,-0.021,2043.665,153.704,-2887.038,-0.999,0.04,0.033,0.004,2045.175,155.698,-2858.265,-0.991,-0.119,-0.045,0.041
4801,2027.964,175.791,-2828.263,-0.985,0.066,0.158,-0.021,2043.612,153.702,-2887.081,-0.999,0.04,0.033,0.004,2045.193,155.587,-2857.915,-0.991,-0.118,-0.046,0.039
4815,2027.963,175.801,-2828.313,-0.985,0.066,0.158,-0.022,2043.478,153.689,-2887.176,-0.999,0.042,0.032,0.001,2045.196,155.452,-2857.535,-0.991,-0.119,-0.048,0.037
4830,2027.948,175.765,-2828.337,-0.985,0.066,0.157,-0.023,2043.374,153.679,-2887.248,-0.999,0.042,0.032,-0.001,2045.209,155.327,-2857.195,-0.991,-0.118,-0.048,0.036
4843,2027.917,175.706,-2828.34,-0.985,0.065,0.157,-0.024,2043.298,153.668,-2887.31,-0.999,0.043,0.031,-0.001,2045.225,155.211,-2856.869,-0.991,-0.118,-0.048,0.036
4857,2027.889,175.629,-2828.335,-0.985,0.066,0.156,-0.025,2043.229,153.646,-2887.403,-0.999,0.042,0.03,0.001,2045.226,155.087,-2856.532,-0.991,-0.117,-0.047,0.035
4871,2027.873,175.604,-2828.349,-0.985,0.068,0.156,-0.025,2043.157,153.622,-2887.483,-0.999,0.042,0.029,0.003,2045.213,154.976,-2856.171,-0.992,-0.116,-0.047,0.033
4885,2027.886,175.617,-2828.385,-0.985,0.069,0.155,-0.025,2043.072,153.592,-2887.568,-0.999,0.043,0.027,0.004,2045.17,154.866,-2855.773,-0.992,-0.115,-0.05,0.029
4899,2027.899,175.621,-2828.417,-0.985,0.07,0.155,-0.025,2042.985,153.559,-2887.655,-0.999,0.044,0.027,0.003,2045.115,154.782,-2855.378,-0.992,-0.114,-0.053,0.027
4913,2027.919,175.609,-2828.44,-0.985,0.071,0.154,-0.026,2042.902,153.538,-2887.751,-0.999,0.046,0.026,0.002,2045.064,154.716,-2855.0,-0.992,-0.113,-0.056,0.023
4927,2027.908,175.562,-2828.457,-0.985,0.071,0.154,-0.026,2042.814,153.531,-2887.865,-0.999,0.046,0.025,0.002,2045.009,154.677,-2854.624,-0.992,-0.111,-0.057,0.019
4941,2027.926,175.541,-2828.47,-0.985,0.072,0.153,-0.027,2042.728,153.53,-2887.97,-0.999,0.046,0.023,0.003,2044.975,154.662,-2854.234,-0.992,-0.11,-0.057,0.015
4959,2027.936,175.529,-2828.502,-0.985,0.072,0.152,-0.027,2042.637,153.537,-2888.081,-0.999,0.045,0.022,0.004,2044.96,154.689,-2853.816,-0.992,-0.111,-0.055,0.013
4968,2027.93,175.518,-2828.521,-0.985,0.073,0.152,-0.026,2042.536,153.541,-2888.198,-0.999,0.046,0.02,0.004,2044.946,154.743,-2853.375,-0.992,-0.111,-0.055,0.013
4982,2027.949,175.532,-2828.568,-0.985,0.073,0.151,-0.026,2042.427,153.548,-2888.323,-0.999,0.047,0.019,0.002,2044.933,154.824,-2852.917,-0.992,-0.111,-0.056,0.016
4996,2027.99,175.526,-2828.605,-0.986,0.073,0.15,-0.026,2042.324,153.558,-2888.454,-0.999,0.048,0.017,0.001,2044.919,154.924,-2852.451,-0.992,-0.112,-0.058,0.018
5011,2028.016,175.507,-2828.624,-0.986,0.073,0.149,-0.025,2042.24,153.581,-2888.574,-0.999,0.048,0.015,0.002,2044.899,155.042,-2852.001,-0.992,-0.114,-0.059,0.019
5024,2028.044,175.462,-2828.661,-0.986,0.073,0.148,-0.026,2042.174,153.617,-2888.691,-0.999,0.048,0.014,0.002,2044.881,155.158,-2851.557,-0.991,-0.117,-0.058,0.016
5038,2028.063,175.434,-2828.687,-0.986,0.074,0.147,-0.026,2042.101,153.666,-2888.802,-0.999,0.048,0.014,0.001,2044.875,155.266,-2851.12,-0.991,-0.119,-0.055,0.013
5052,2028.082,175.415,-2828.747,-0.986,0.074,0.146,-0.027,2042.03,153.721,-2888.899,-0.999,0.048,0.013,-0.002,2044.874,155.367,-2850.67,-0.991,-0.119,-0.053,0.012
5066,2028.095,175.44,-2828.834,-0.986,0.074,0.144,-0.03,2041.98,153.775,-2888.986,-0.999,0.047,0.013,-0.002,2044.871,155.478,-2850.196,-0.991,-0.121,-0.052,0.014
5080,2028.089,175.456,-2828.914,-0.987,0.074,0.142,-0.034,2041.945,153.828,-2889.083,-0.999,0.047,0.013,-0.001,2044.866,155.6,-2849.717,-0.991,-0.123,-0.051,0.016
5094,2028.046,175.41,-2828.994,-0.987,0.073,0.138,-0.039,2041.916,153.889,-2889.194,-0.999,0.046,0.014,-0.001,2044.862,155.734,-2849.231,-0.99,-0.127,-0.051,0.02
5108,2028.023,175.364,-2829.06,-0.987,0.072,0.135,-0.043,2041.865,153.936,-2889.309,-0.999,0.048,0.016,-0.006,2044.863,155.85,-2848.766,-0.99,-0.129,-0.047,0.021
5122,2028.006,175.36,-2829.117,-0.988,0.072,0.131,-0.047,2041.8,153.971,-2889.438,-0.999,0.05,0.017,-0.01,2044.864,155.95,-2848.31,-0.99,-0.129,-0.043,0.021
5135,2027.994,175.345,-2829.171,-0.988,0.071,0.127,-0.049,2041.736,153.976,-2889.596,-0.999,0.049,0.013,-0.009,2044.837,156.044,-2847.833,-0.991,-0.129,-0.04,0.02
5149,2027.996,175.332,-2829.213,-0.989,0.071,0.123,-0.05,2041.701,153.99,-2889.736,-0.999,0.047,0.01,-0.003,2044.776,156.136,-2847.33,-0.991,-0.129,-0.041,0.019
5163,2027.999,175.318,-2829.228,-0.989,0.071,0.12,-0.05,2041.665,154.018,-2889.866,-0.999,0.046,0.008,0.001,2044.714,156.226,-2846.833,-0.991,-0.13,-0.042,0.016
5177,2028.028,175.28,-2829.259,-0.989,0.071,0.117,-0.05,2041.649,154.085,-2889.98,-0.999,0.042,0.006,0.006,2044.64,156.324,-2846.344,-0.99,-0.132,-0.044,0.013
5191,2028.056,175.249,-2829.285,-0.99,0.072,0.115,-0.05,2041.603,154.153,-2890.106,-0.999,0.042,0.006,0.005,2044.591,156.436,-2845.873,-0.99,-0.134,-0.044,0.011
5205,2028.051,175.23,-2829.277,-0.99,0.073,0.113,-0.05,2041.548,154.222,-2890.236,-0.999,0.041,0.005,0.004,2044.555,156.562,-2845.41,-0.99,-0.137,-0.044,0.011
5219,2028.086,175.224,-2829.304,-0.99,0.075,0.111,-0.05,2041.491,154.287,-2890.375,-0.999,0.041,0.003,0.005,2044.513,156.672,-2844.963,-0.989,-0.138,-0.044,0.01
5233,2028.134,175.236,-2829.342,-0.99,0.076,0.11,-0.049,2041.429,154.36,-2890.507,-0.999,0.042,0.001,0.006,2044.47,156.772,-2844.536,-0.989,-0.138,-0.045,0.01
5247,2028.18,175.23,-2829.365,-0.99,0.077,0.109,-0.049,2041.343,154.446,-2890.627,-0.999,0.043,-0.0,0.004,2044.428,156.868,-2844.153,-0.989,-0.137,-0.045,0.009
5261,2028.246,175.231,-2829.378,-0.99,0.077,0.109,-0.048,2041.218,154.546,-2890.742,-0.999,0.043,-0.003,-0.0,2044.383,156.964,-2843.773,-0.989,-0.138,-0.045,0.008
5275,2028.306,175.21,-2829.395,-0.99,0.077,0.11,-0.048,2041.117,154.647,-2890.848,-0.999,0.043,-0.005,-0.004,2044.339,157.066,-2843.405,-0.989,-0.139,-0.045,0.006
5289,2028.334,175.207,-2829.436,-0.99,0.077,0.111,-0.047,2041.07,154.725,-2890.94,-0.999,0.043,-0.006,-0.003,2044.297,157.16,-2843.07,-0.989,-0.14,-0.046,0.004
5306,2028.408,175.189,-2829.439,-0.99,0.078,0.112,-0.046,2041.076,154.789,-2891.005,-0.999,0.042,-0.008,0.002,2044.261,157.251,-2842.773,-0.989,-0.141,-0.046,0.002
5317,2028.441,175.167,-2829.432,-0.99,0.078,0.113,-0.045,2041.083,154.867,-2891.061,-0.999,0.041,-0.008,0.005,2044.238,157.333,-2842.488,-0.989,-0.141,-0.046,0.001
5331,2028.505,175.14,-2829.416,-0.989,0.078,0.114,-0.044,2041.088,154.969,-2891.099,-0.999,0.04,-0.007,0.006,2044.237,157.415,-2842.232,-0.989,-0.141,-0.044,0.004
5344,2028.58,175.118,-2829.415,-0.989,0.079,0.115,-0.043,2041.083,155.084,-2891.128,-0.999,0.037,-0.006,0.007,2044.231,157.479,-2841.993,-0.989,-0.139,-0.042,0.007
5359,2028.634,175.114,-2829.42,-0.989,0.079,0.117,-0.042,2041.087,155.187,-2891.159,-0.999,0.034,-0.006,0.01,2044.214,157.531,-2841.761,-0.99,-0.138,-0.041,0.011
5372,2028.725,175.11,-2829.416,-0.989,0.08,0.118,-0.04,2041.115,155.262,-2891.196,-0.999,0.031,-0.006,0.016,2044.19,157.57,-2841.527,-0.989,-0.139,-0.04,0.012
5386,2028.81,175.077,-2829.417,-0.989,0.08,0.12,-0.038,2041.145,155.315,-2891.242,-0.999,0.029,-0.007,0.022,2044.144,157.576,-2841.309,-0.989,-0.139,-0.04,0.011
5400,2028.891,175.062,-2829.395,-0.989,0.08,0.122,-0.036,2041.141,155.384,-2891.3,-0.999,0.031,-0.005,0.024,2044.094,157.55,-2841.106,-0.99,-0.138,-0.041,0.009
5414,2028.98,175.028,-2829.375,-0.988,0.081,0.124,-0.034,2041.043,155.473,-2891.369,-0.999,0.034,-0.004,0.017,2044.065,157.472,-2840.951,-0.99,-0.135,-0.038,0.008
5428,2029.058,175.003,-2829.37,-0.988,0.081,0.126,-0.033,2040.922,155.562,-2891.448,-0.999,0.034,-0.005,0.01,2044.042,157.393,-2840.795,-0.99,-0.133,-0.037,0.007
5442,2029.114,174.996,-2829.38,-0.988,0.082,0.128,-0.031,2040.839,155.63,-2891.536,-0.999,0.034,-0.006,0.008,2044.014,157.308,-2840.627,-0.991,-0.131,-0.037,0.008
5455,2029.175,174.979,-2829.387,-0.988,0.083,0.13,-0.029,2040.805,155.616,-2891.637,-0.999,0.034,-0.009,0.012,2043.985,157.21,-2840.452,-0.991,-0.128,-0.038,0.008
5470,2029.244,174.944,-2829.379,-0.988,0.083,0.131,-0.027,2040.825,155.595,-2891.699,-0.999,0.035,-0.009,0.018,2043.965,157.146,-2840.256,-0.991,-0.128,-0.039,0.01
5484,2029.337,174.926,-2829.366,-0.987,0.084,0.132,-0.025,2040.839,155.605,-2891.76,-0.999,0.035,-0.009,0.022,2043.958,157.106,-2840.053,-0.991,-0.128,-0.039,0.011
5497,2029.399,174.885,-2829.346,-0.987,0.085,0.133,-0.024,2040.862,155.632,-2891.802,-0.999,0.036,-0.007,0.026,2043.975,157.098,-2839.874,-0.991,-0.127,-0.038,0.013
5512,2029.451,174.856,-2829.339,-0.987,0.086,0.134,-0.024,2040.804,155.725,-2891.852,-0.999,0.035,-0.008,0.024,2043.981,157.08,-2839.702,-0.991,-0.126,-0.038,0.014
5525,2029.537,174.848,-2829.324,-0.987,0.087,0.135,-0.023,2040.716,155.831,-2891.904,-0.999,0.035,-0.008,0.018,2043.982,157.071,-2839.527,-0.991,-0.125,-0.037,0.013
5539,2029.608,174.849,-2829.321,-0.987,0.088,0.135,-0.022,2040.625,155.915,-2891.972,-0.999,0.037,-0.008,0.012,2043.998,157.07,-2839.355,-0.992,-0.124,-0.036,0.014
5554,2029.692,174.852,-2829.329,-0.987,0.088,0.136,-0.021,2040.536,155.95,-2892.052,-0.999,0.04,-0.009,0.008,2044.002,157.071,-2839.177,-0.992,-0.123,-0.035,0.013
5567,2029.756,174.859,-2829.332,-0.987,0.088,0.136,-0.02,2040.464,155.949,-2892.144,-0.999,0.043,-0.011,0.005,2043.995,157.086,-2838.978,-0.992,-0.123,-0.034,0.014
5581,2029.805,174.826,-2829.321,-0.986,0.088,0.137,-0.019,2040.424,155.905,-2892.222,-0.999,0.048,-0.007,0.003,2043.99,157.128,-2838.751,-0.992,-0.123,-0.034,0.014
5595,2029.856,174.812,-2829.318,-0.986,0.088,0.138,-0.018,2040.399,155.848,-2892.312,-0.999,0.053,-0.005,0.002,2043.978,157.181,-2838.499,-0.991,-0.125,-0.035,0.013
5609,2029.862,174.814,-2829.293,-0.986,0.089,0.138,-0.017,2040.373,155.806,-2892.395,-0.998,0.056,-0.004,0.004,2043.962,157.222,-2838.236,-0.991,-0.126,-0.036,0.01
