,delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
9742,108233.0,54.65800000000001,155.61,-271.352,-0.280246,-0.042235,0.066528,0.956688,44.41529999999999,106.9209,-274.4882,-0.215033,0.316678,0.130157,-0.914623,67.67229999999999,131.7098,-310.23830000000004,-0.336845,-0.165569,0.121728,-0.918861
9743,108244.0,54.64399999999999,155.577,-271.3103,-0.282107,-0.040907,0.06715,0.956156,44.4495,106.9525,-274.6144,-0.2158,0.318526,0.131135,-0.913661,67.1378,131.6952,-310.12330000000003,-0.338206,-0.173548,0.102021,-0.919288
9744,108255.0,54.6234,155.5374,-271.2547,-0.284117,-0.039319,0.067113,0.955629,44.5466,106.97890000000001,-274.6781,-0.216761,0.320063,0.1317559999999999,-0.912806,66.5125,131.5106,-310.0924,-0.3356119999999999,-0.18305,0.088818,-0.919766
9745,108266.0,54.5944,155.5025,-271.20419999999996,-0.286027,-0.037823,0.066546,0.95516,44.614399999999996,107.02959999999999,-274.7681,-0.2180239999999999,0.321361,0.13203,-0.912009,65.8549,131.1687,-310.1001,-0.328801,-0.193366,0.081125,-0.920825
9746,108277.0,54.56340000000001,155.4711,-271.1605,-0.2876,-0.036342,0.065796,0.954797,44.7115,107.0701,-274.82120000000003,-0.219423,0.322619,0.1323119999999999,-0.911188,65.2409,130.8021,-310.134,-0.321853,-0.201693,0.07217,-0.922237
9747,108288.0,54.52550000000001,155.4426,-271.1151,-0.288562,-0.034667,0.064501,0.954657,44.8027,107.12620000000001,-274.8901,-0.221068,0.323507,0.131943,-0.910529,64.5013,130.1362,-310.2484,-0.309123,-0.210024,0.067237,-0.925101
9748,108299.0,54.48350000000001,155.4176,-271.0746,-0.28948,-0.0330209999999999,0.063434,0.954509,44.87279999999999,107.1963,-274.9701,-0.2228119999999999,0.324273,0.131459,-0.909901,63.723699999999994,129.322,-310.3743,-0.295077,-0.217725,0.060083,-0.928394
9749,108310.0,54.435900000000004,155.3964,-271.0297,-0.289993,-0.031137,0.062207,0.954497,44.93399999999999,107.2722,-275.036,-0.224423,0.324801,0.13089,-0.909399,62.9502,128.3969,-310.55359999999996,-0.27988,-0.2254969999999999,0.052541,-0.931696
9750,108321.0,54.38699999999999,155.3726,-270.9816,-0.290464,-0.0291389999999999,0.06129,0.954476,45.0488,107.31880000000001,-275.0623,-0.225953,0.325577,0.130763,-0.908761,62.18090000000001,127.48509999999999,-310.6826,-0.267036,-0.233354,0.042636,-0.934034
9751,108332.0,54.32600000000001,155.3535,-270.9223,-0.290986,-0.0270279999999999,0.06046,0.954432,45.1472,107.3856,-275.0854,-0.227868,0.326176,0.1310349999999999,-0.908028,61.354,126.3559,-310.86429999999996,-0.254974,-0.2409489999999999,0.03171,-0.935909
9752,108343.0,54.27029999999999,155.337,-270.8645,-0.29145,-0.024561,0.0599309999999999,0.954391,45.195299999999996,107.4581,-275.1397,-0.2297809999999999,0.326932,0.131632,-0.907188,60.58359999999999,125.22549999999998,-310.9821,-0.247338,-0.246488,0.022949,-0.936772
9753,108354.0,54.2071,155.31900000000002,-270.8004,-0.29203,-0.022125,0.059485,0.954301,45.28859999999999,107.51879999999998,-275.142,-0.2316889999999999,0.327642,0.132525,-0.906316,59.872899999999994,124.04809999999999,-311.1164,-0.239468,-0.2493909999999999,0.0217,-0.938077
9754,108366.0,54.1432,155.305,-270.7419,-0.292471,-0.0195569999999999,0.059147,0.954243,45.3714,107.58250000000001,-275.1442,-0.233334,0.328383,0.13317,-0.905531,59.3001,122.83820000000001,-311.2703,-0.230158,-0.2489,0.025704,-0.940434
9755,108377.0,54.076800000000006,155.2912,-270.6916,-0.292596,-0.016943,0.058874,0.954272,45.4553,107.6344,-275.1388,-0.234852,0.328971,0.133898,-0.904817,58.66779999999999,121.6024,-311.44599999999997,-0.21948,-0.248757,0.029468,-0.942911
9756,108388.0,54.01189999999999,155.2818,-270.6434,-0.292628,-0.014254,0.058671,0.954318,45.4443,107.7165,-275.1891,-0.236111,0.329319,0.134641,-0.904252,58.1584,120.24649999999998,-311.6723,-0.205351,-0.245937,0.0389339999999999,-0.946483
9757,108399.0,53.9484,155.2746,-270.5963,-0.292371,-0.01142,0.058566,0.954442,45.516899999999985,107.7517,-275.16569999999996,-0.236979,0.329435,0.135427,-0.903866,57.677299999999995,118.839,-311.9316,-0.187368,-0.2436239999999999,0.051157,-0.950223
9758,108410.0,53.8874,155.2713,-270.5565,-0.291941,-0.008686,0.058586,0.954601,45.5727,107.7865,-275.13030000000003,-0.237707,0.329165,0.136171,-0.903661,57.2465,117.4151,-312.2042,-0.167544,-0.2416219999999999,0.0633809999999999,-0.953693
9759,108421.0,53.8339,155.2686,-270.5224,-0.29149,-0.005956,0.058782,0.954748,45.5831,107.8493,-275.13480000000004,-0.238552,0.328918,0.136851,-0.903426,56.745200000000004,115.994,-312.4389,-0.149843,-0.240142,0.063734,-0.956983
9760,108432.0,53.7836,155.2644,-270.4986,-0.2907659999999999,-0.003105,0.05934,0.954947,45.6219,107.88059999999999,-275.0817,-0.238776,0.328277,0.137271,-0.903536,56.26409999999999,114.5449,-312.6013,-0.135596,-0.238038,0.050453,-0.96042
9761,108443.0,53.738699999999994,155.26420000000002,-270.4749,-0.290282,-0.0002529999999999,0.060172,0.955047,45.6416,107.91550000000001,-275.0489,-0.2387989999999999,0.327492,0.1376359999999999,-0.903759,55.82600000000001,113.215,-312.7495,-0.1243089999999999,-0.236436,0.026311,-0.963303
9762,108454.0,53.69350000000001,155.2611,-270.4587,-0.289861,0.002519,0.0609269999999999,0.955124,45.6692,107.9445,-274.9798,-0.238625,0.326753,0.138093,-0.904003,55.352900000000005,111.8724,-312.85409999999996,-0.1132329999999999,-0.235566,0.003442,-0.965233
9763,108465.0,53.654999999999994,155.2628,-270.447,-0.289516,0.005267,0.061595,0.955175,45.643199999999986,107.989,-274.94350000000003,-0.238431,0.3261409999999999,0.1386359999999999,-0.904192,54.85770000000001,110.5909,-313.08029999999997,-0.103868,-0.2358739999999999,-0.024772,-0.965899
9764,108477.0,53.613699999999994,155.2609,-270.4399,-0.289205,0.0077959999999999,0.061959,0.955228,45.6647,108.0163,-274.8655,-0.238341,0.325596,0.139253,-0.904317,54.4292,109.429,-313.1523,-0.092614,-0.236181,-0.0426649999999999,-0.966344
9765,108488.0,53.580099999999995,155.2629,-270.4385,-0.288986,0.010068,0.062054,0.955267,45.682,108.0471,-274.7704,-0.2384099999999999,0.325299,0.140121,-0.904272,54.040200000000006,108.5231,-313.2545,-0.08151,-0.236947,-0.044667,-0.967066
9766,108499.0,53.5482,155.2609,-270.4408,-0.2887,0.012308,0.061836,0.955341,45.6893,108.07209999999998,-274.677,-0.238551,0.325001,0.140892,-0.904222,53.7238,107.7852,-313.3498,-0.07217,-0.235965,-0.030104,-0.96861
9767,108510.0,53.5179,155.2601,-270.44030000000004,-0.288574,0.014087,0.0614269999999999,0.955382,45.6876,108.0898,-274.5698,-0.238539,0.324666,0.141546,-0.904243,53.5412,107.376,-313.4198,-0.067267,-0.2337219999999999,-0.00737,-0.969946
9768,108521.0,53.494600000000005,155.2636,-270.44100000000003,-0.288444,0.015717,0.061075,0.955418,45.6475,108.1052,-274.4922,-0.238234,0.3241,0.141714,-0.904501,53.4018,107.12129999999999,-313.4763,-0.067234,-0.232676,0.0118409999999999,-0.970155
9769,108532.0,53.476099999999995,155.2676,-270.4385,-0.288458,0.017135,0.060886,0.955401,45.62989999999999,108.1138,-274.3925,-0.237808,0.323342,0.141681,-0.904889,53.2446,106.93010000000001,-313.4633,-0.071797,-0.236413,0.017202,-0.968844
9770,108543.0,53.467200000000005,155.2741,-270.4301,-0.288369,0.018557,0.061038,0.955392,45.5525,108.1272,-274.335,-0.2371,0.3220659999999999,0.141033,-0.905631,52.895100000000006,106.52459999999999,-313.5394,-0.077924,-0.244209,0.001563,-0.966586
9771,108555.0,53.457100000000004,155.278,-270.4159,-0.288379,0.019932,0.0613169999999999,0.955343,45.5096,108.1212,-274.2481,-0.236355,0.320652,0.140408,-0.906424,52.657,106.2694,-313.5049,-0.082924,-0.251946,-0.013231,-0.964091
9772,108566.0,53.4535,155.28459999999998,-270.3966,-0.288488,0.021207,0.061807,0.955252,45.4262,108.10079999999999,-274.1828,-0.235123,0.318416,0.139407,-0.907686,52.419399999999996,105.9879,-313.5183,-0.0856389999999999,-0.260902,-0.037031,-0.960846
9773,108577.0,53.4511,155.28979999999999,-270.3643,-0.288512,0.022319,0.06231,0.955186,45.3366,108.07679999999999,-274.1229,-0.233957,0.316387,0.138673,-0.908809,52.24870000000001,105.7988,-313.5062,-0.085686,-0.267067,-0.053977,-0.958342
9774,108588.0,53.44949999999999,155.2961,-270.3297,-0.288617,0.023261,0.062579,0.955114,45.2702,108.0389,-274.06440000000003,-0.232644,0.31431,0.137989,-0.90997,52.295500000000004,105.7287,-313.53470000000004,-0.075542,-0.267165,-0.050876,-0.959337
9775,108599.0,53.448499999999996,155.30409999999998,-270.2972,-0.288612,0.023993,0.062515,0.955102,45.188,107.9916,-274.0174,-0.231098,0.311877,0.136873,-0.911369,52.233200000000004,105.62180000000001,-313.6146,-0.067179,-0.269531,-0.043951,-0.95964
9776,108610.0,53.4508,155.3177,-270.259,-0.288699,0.024299,0.0622669999999999,0.955084,45.105000000000004,107.9365,-273.9846,-0.229596,0.309487,0.135915,-0.912705,52.3354,105.7911,-313.6744,-0.053689,-0.269914,-0.02391,-0.961089
9777,108621.0,53.44979999999999,155.332,-270.2255,-0.288593,0.024561,0.061702,0.955146,44.9459,107.9211,-274.0004,-0.228388,0.307357,0.134957,-0.91387,52.3888,105.97240000000001,-313.6654,-0.045343,-0.271926,-0.010685,-0.96119
9778,108632.0,53.4469,155.3502,-270.18620000000004,-0.288485,0.024393,0.0610029999999999,0.955228,44.8633,107.8663,-273.9768,-0.2272829999999999,0.3053929999999999,0.1340039999999999,-0.914943,52.5414,106.52060000000002,-313.6232,-0.044931,-0.276805,0.000863,-0.959875
9779,108644.0,53.445100000000004,155.3719,-270.1516,-0.2883489999999999,0.024211,0.060497,0.955306,44.8029,107.80829999999999,-273.9243,-0.226529,0.303645,0.133455,-0.915792,52.6375,107.1336,-313.5234,-0.052924,-0.283649,-0.000273,-0.957467
9780,108654.0,53.4455,155.3924,-270.11449999999996,-0.288062,0.023797,0.059798,0.955447,44.704899999999995,107.77159999999999,-273.9152,-0.225854,0.302052,0.133408,-0.916492,52.7537,107.7266,-313.4273,-0.059985,-0.289871,-0.00088,-0.955184
9781,108665.0,53.4454,155.416,-270.07959999999997,-0.287682,0.023321,0.059274,0.955605,44.63899999999999,107.72269999999999,-273.9019,-0.225463,0.300641,0.133814,-0.916993,52.961000000000006,108.4751,-313.3221,-0.069083,-0.295728,-0.00381,-0.952763
9782,108677.0,53.445600000000006,155.4361,-270.05129999999997,-0.287248,0.023051,0.058855,0.955768,44.5931,107.67,-273.869,-0.2250889999999999,0.299222,0.134139,-0.917501,53.1788,109.17410000000001,-313.2109,-0.074812,-0.300404,-0.0035859999999999,-0.950867
9783,108688.0,53.445699999999995,155.4522,-270.0222,-0.286612,0.0226889999999999,0.058685,0.955979,44.5427,107.62910000000001,-273.8627,-0.2248079999999999,0.298306,0.134953,-0.917749,53.5701,109.9838,-313.12030000000004,-0.076336,-0.302719,-0.000122,-0.950018
9784,108699.0,53.447500000000005,155.4714,-269.9952,-0.2859239999999999,0.022274,0.058378,0.956213,44.4929,107.5856,-273.8718,-0.224511,0.297603,0.135572,-0.917959,53.919399999999996,110.73010000000001,-313.00919999999996,-0.078238,-0.305672,0.0032159999999999,-0.948912
9785,108710.0,53.456199999999995,155.4868,-269.9637,-0.285107,0.021811,0.058352,0.956469,44.461600000000004,107.5543,-273.8706,-0.224519,0.297191,0.136238,-0.917991,54.3497,111.5054,-312.8571,-0.078903,-0.308325,0.0075239999999999,-0.947973
9786,108721.0,53.4652,155.5027,-269.935,-0.284342,0.021202,0.058309,0.956713,44.395,107.5272,-273.88910000000004,-0.224539,0.296589,0.136701,-0.918112,54.807700000000004,112.3321,-312.6915,-0.079488,-0.312512,0.013665,-0.946484
9787,108732.0,53.47689999999999,155.5183,-269.9021,-0.283869,0.020465,0.0584929999999999,0.956859,44.358599999999996,107.5187,-273.91999999999996,-0.225005,0.296493,0.137176,-0.917958,55.2948,113.1856,-312.5016,-0.083702,-0.316794,0.020755,-0.944566
9788,108743.0,53.495000000000005,155.5299,-269.8688,-0.283478,0.019649,0.058889,0.956967,44.31479999999999,107.5024,-273.9439,-0.225347,0.296198,0.137425,-0.917933,55.7904,114.11240000000001,-312.3135,-0.0908809999999999,-0.320584,0.026597,-0.942475
9789,108755.0,53.518299999999996,155.5403,-269.8233,-0.283279,0.018865,0.059332,0.957015,44.28859999999999,107.48660000000001,-273.97049999999996,-0.2257159999999999,0.295919,0.137403,-0.917935,56.412099999999995,115.2022,-312.13320000000004,-0.10479,-0.321513,0.0351,-0.940434
9790,108765.0,53.5466,155.55110000000002,-269.7787,-0.282919,0.018142,0.059973,0.957095,44.3007,107.4719,-273.98720000000003,-0.2259789999999999,0.295766,0.137313,-0.917933,57.0129,116.1999,-311.9676,-0.116123,-0.321438,0.044305,-0.938739
9791,108776.0,53.581999999999994,155.57530000000003,-269.74109999999996,-0.282485,0.017292,0.060622,0.957198,44.2718,107.4602,-274.02040000000005,-0.22618,0.29555,0.137176,-0.917974,57.70609999999999,117.31259999999999,-311.85130000000004,-0.127834,-0.317337,0.056339,-0.937967
9792,108788.0,53.62630000000001,155.60750000000002,-269.7089,-0.281566,0.016197,0.060937,0.957468,44.2999,107.45169999999999,-274.0398,-0.2261949999999999,0.295618,0.136474,-0.918053,58.4644,118.3807,-311.7498,-0.138797,-0.311196,0.071619,-0.937424
9793,108799.0,53.67609999999999,155.6492,-269.6846,-0.280407,0.014791,0.061064,0.957823,44.3285,107.4417,-274.071,-0.226065,0.295803,0.135591,-0.918156,59.24649999999999,119.50050000000002,-311.6372,-0.148496,-0.306014,0.087724,-0.936274
9794,108810.0,53.738200000000006,155.705,-269.66610000000003,-0.278573,0.012752,0.0606769999999999,0.958412,44.38109999999999,107.4344,-274.09020000000004,-0.226138,0.296279,0.135093,-0.918058,60.101000000000006,120.5659,-311.5453,-0.157304,-0.29908,0.107071,-0.935063
9795,108821.0,53.810500000000005,155.7669,-269.6542,-0.276584,0.010169,0.060339,0.95904,44.477,107.40650000000001,-274.0696,-0.226411,0.296811,0.134817,-0.917859,60.9145,121.67680000000001,-311.4527,-0.16629,-0.294057,0.1240349999999999,-0.933003
9796,108832.0,53.90229999999999,155.8386,-269.64810000000006,-0.273861,0.006658,0.059753,0.959888,44.5561,107.40019999999998,-274.0796,-0.226924,0.298012,0.1347269999999999,-0.917356,61.7811,122.7527,-311.3763,-0.177608,-0.2887949999999999,0.140837,-0.930171
9797,108843.0,54.007299999999994,155.92440000000002,-269.6459,-0.270528,0.002664,0.0592179999999999,0.960886,44.5791,107.4071,-274.1455,-0.2276239999999999,0.299469,0.134812,-0.916696,62.6633,123.9106,-311.2776,-0.196167,-0.283935,0.150725,-0.926381
9798,108854.0,54.12239999999999,156.0148,-269.6476,-0.266686,-0.0016079999999999,0.058753,0.96199,44.6553,107.4043,-274.17199999999997,-0.2282179999999999,0.301271,0.134761,-0.915965,63.5586,125.0268,-311.1711,-0.2148679999999999,-0.277838,0.159668,-0.922575
9799,108865.0,54.2682,156.1344,-269.655,-0.261733,-0.007328,0.058233,0.963354,44.752700000000004,107.3929,-274.1785,-0.22866,0.303104,0.134422,-0.9153,64.4606,126.0772,-311.0648,-0.232365,-0.271436,0.169326,-0.918509
9800,108876.0,54.4234,156.2615,-269.6784,-0.256101,-0.0137849999999999,0.0577419999999999,0.964826,44.832,107.39179999999999,-274.2189,-0.228819,0.305138,0.133813,-0.914673,65.3356,127.0524,-310.9957,-0.248405,-0.264033,0.179337,-0.91456
9801,108888.0,54.59159999999999,156.3939,-269.7016,-0.250357,-0.020637,0.0574799999999999,0.966225,44.947700000000005,107.3709,-274.2298,-0.22887,0.307158,0.133027,-0.914099,66.2587,127.99430000000001,-310.9419,-0.26286,-0.255686,0.1907559999999999,-0.910572
9802,108899.0,54.767700000000005,156.524,-269.7188,-0.244788,-0.02754,0.057544,0.967476,44.988099999999996,107.3755,-274.313,-0.229007,0.308888,0.132604,-0.913543,67.2327,128.85500000000002,-310.9142,-0.2741369999999999,-0.24518,0.203739,-0.907318
9803,108910.0,54.9632,156.6554,-269.7237,-0.239166,-0.034621,0.058111,0.96862,45.1134,107.3495,-274.32959999999997,-0.229006,0.310541,0.132415,-0.91301,68.2099,129.6455,-310.9261,-0.282946,-0.233623,0.2184199999999999,-0.904243
9804,108921.0,55.16029999999999,156.78570000000002,-269.7342,-0.233789,-0.041664,0.0588299999999999,0.969611,45.2084,107.33319999999999,-274.3813,-0.22885,0.312073,0.132076,-0.912576,69.116,130.3423,-311.0251,-0.289784,-0.221317,0.234165,-0.901228
9805,108932.0,55.36600000000001,156.9126,-269.734,-0.228719,-0.048738,0.059858,0.970427,45.34399999999999,107.30869999999999,-274.40319999999997,-0.228733,0.313714,0.131438,-0.912135,70.0764,131.0472,-311.0715,-0.298483,-0.209889,0.2489829999999999,-0.897141
9806,108943.0,55.57270000000001,157.0336,-269.7307,-0.2240079999999999,-0.055696,0.0608909999999999,0.971087,45.4773,107.28070000000001,-274.4221,-0.228569,0.3154679999999999,0.130572,-0.911695,70.94470000000001,131.7107,-311.1418,-0.308868,-0.19944,0.262049,-0.892275
9807,108954.0,55.782,157.1483,-269.7241,-0.219548,-0.062488,0.061789,0.971636,45.6284,107.24860000000001,-274.4319,-0.228411,0.317403,0.129478,-0.911219,71.8769,132.3646,-311.1437,-0.320013,-0.189895,0.273738,-0.8869040000000001
9808,108966.0,55.98850000000001,157.2517,-269.713,-0.215344,-0.069106,0.062562,0.972079,45.765899999999995,107.2227,-274.44730000000004,-0.228252,0.319384,0.128545,-0.910698,72.6375,132.96079999999998,-311.2086,-0.330787,-0.181828,0.284098,-0.881367
9809,108976.0,56.194100000000006,157.3482,-269.699,-0.211808,-0.075423,0.0632419999999999,0.972342,45.9276,107.19129999999998,-274.4538,-0.227855,0.3216449999999999,0.127668,-0.910125,73.4232,133.5119,-311.27799999999996,-0.339853,-0.174944,0.295564,-0.8755209999999999
9810,108987.0,56.3951,157.4355,-269.6795,-0.2084389999999999,-0.0815,0.063817,0.972542,46.0794,107.1611,-274.4666,-0.227403,0.324194,0.1272039999999999,-0.909398,74.14500000000001,134.0251,-311.357,-0.347707,-0.168126,0.307325,-0.869704
9811,108999.0,56.591,157.52389999999997,-269.66839999999996,-0.205209,-0.08746,0.06411,0.972692,46.219399999999986,107.1401,-274.4977,-0.22728,0.326759,0.1271,-0.908525,74.8416,134.4959,-311.4485,-0.352568,-0.162721,0.319886,-0.8642280000000001
9812,109010.0,56.77760000000001,157.60590000000002,-269.6542,-0.2023339999999999,-0.093071,0.064212,0.972767,46.3768,107.1144,-274.5102,-0.2272809999999999,0.329375,0.127108,-0.907579,75.4651,134.8985,-311.59270000000004,-0.354997,-0.157686,0.331205,-0.859893
9813,109021.0,56.9634,157.6869,-269.64810000000006,-0.199354,-0.098481,0.0641429999999999,0.972854,46.52779999999999,107.09110000000001,-274.5188,-0.227307,0.331947,0.127014,-0.906648,75.98060000000001,135.2233,-311.76550000000003,-0.355323,-0.15259,0.339683,-0.857367
9814,109032.0,57.1377,157.75539999999998,-269.6472,-0.196639,-0.103346,0.063809,0.972924,46.63,107.09450000000001,-274.5825,-0.227266,0.334628,0.126874,-0.905692,76.5297,135.5616,-311.9193,-0.35659,-0.147203,0.346337,-0.855117
9815,109043.0,57.313199999999995,157.82770000000002,-269.64709999999997,-0.1940049999999999,-0.108098,0.063523,0.972955,46.7768,107.07739999999998,-274.5933,-0.227055,0.337248,0.1266779999999999,-0.9048,76.9093,135.8389,-312.1017,-0.355484,-0.142734,0.34692,-0.8560989999999999
9816,109054.0,57.4878,157.8959,-269.6491,-0.191512,-0.112464,0.063151,0.972979,46.8895,107.06599999999999,-274.6304,-0.226791,0.339853,0.126728,-0.903884,77.2171,136.08370000000002,-312.278,-0.353832,-0.139045,0.34391,-0.8586010000000001
9817,109066.0,57.6515,157.96059999999997,-269.65569999999997,-0.189269,-0.116499,0.062823,0.972964,47.02659999999999,107.04849999999999,-274.6423,-0.2266719999999999,0.3422659999999999,0.127272,-0.902926,77.49159999999999,136.3444,-312.4495,-0.352784,-0.135922,0.340673,-0.86082
9818,109077.0,57.813700000000004,158.026,-269.6695,-0.18686,-0.1204539999999999,0.062428,0.972973,47.1566,107.03750000000001,-274.6657,-0.226538,0.344605,0.127916,-0.901979,77.7229,136.58290000000002,-312.6258,-0.352288,-0.133248,0.338953,-0.8621190000000001
9819,109088.0,57.97359999999999,158.0934,-269.6855,-0.184465,-0.123984,0.061956,0.973017,47.282799999999995,107.01889999999999,-274.6782,-0.226509,0.3468219999999999,0.129169,-0.900957,77.9671,136.84,-312.77750000000003,-0.352917,-0.130527,0.34033,-0.8617360000000001
9820,109099.0,58.13159999999999,158.1628,-269.7105,-0.181751,-0.127564,0.061496,0.973094,47.4009,107.0028,-274.7004,-0.226605,0.349027,0.13046,-0.8998950000000001,78.22670000000001,137.106,-312.90310000000005,-0.3537679999999999,-0.127854,0.34278,-0.860816
9821,109110.0,58.2823,158.2327,-269.73470000000003,-0.178981,-0.131162,0.0610039999999999,0.97316,47.47399999999999,107.01350000000001,-274.7595,-0.226705,0.350985,0.13168,-0.8989299999999999,78.4486,137.3665,-313.014,-0.354593,-0.12645,0.349015,-0.858174
9822,109121.0,58.4346,158.3014,-269.76390000000004,-0.176088,-0.13469,0.060496,0.973238,47.5827,107.0032,-274.7734,-0.2268239999999999,0.352582,0.132546,-0.8981469999999999,78.6637,137.63299999999998,-313.1101,-0.354987,-0.126215,0.35824,-0.8542360000000001
9823,109132.0,58.5906,158.3676,-269.7855,-0.173105,-0.138121,0.060084,0.973318,47.6775,107.0015,-274.8064,-0.2267739999999999,0.353955,0.133013,-0.897551,78.85459999999999,137.8931,-313.2441,-0.354687,-0.127075,0.368697,-0.8497709999999999
9824,109143.0,58.737700000000004,158.4346,-269.8143,-0.170341,-0.141476,0.0599059999999999,0.973335,47.7678,106.9933,-274.8306,-0.226536,0.354515,0.132881,-0.897409,79.0181,138.1815,-313.3524,-0.3547659999999999,-0.1293,0.379222,-0.844757
9825,109154.0,58.881400000000006,158.5005,-269.8429,-0.167771,-0.144493,0.059871,0.97334,47.80649999999999,107.0082,-274.9004,-0.226263,0.3548489999999999,0.1325609999999999,-0.897393,79.1699,138.44920000000002,-313.4853,-0.35506,-0.131305,0.388381,-0.84015
9826,109166.0,59.021499999999996,158.5567,-269.8674,-0.165458,-0.147099,0.060368,0.973315,47.872,107.0019,-274.939,-0.225475,0.353621,0.131278,-0.898265,79.2624,138.73950000000002,-313.60900000000004,-0.355206,-0.134801,0.397594,-0.835211
9827,109177.0,59.1576,158.60530000000003,-269.8943,-0.163432,-0.149326,0.0609769999999999,0.97328,47.94029999999999,106.99320000000002,-274.9776,-0.224818,0.35302,0.130428,-0.898789,79.3303,138.9997,-313.7748,-0.354384,-0.138273,0.40623,-0.830825
9828,109188.0,59.291700000000006,158.6502,-269.9162,-0.16147,-0.151304,0.0615179999999999,0.973268,48.0083,106.985,-275.0095,-0.2239719999999999,0.352138,0.129271,-0.8995139999999999,79.4071,139.26889999999997,-313.9446,-0.352803,-0.1411059999999999,0.414438,-0.826959
9829,109199.0,59.420899999999996,158.6902,-269.9405,-0.1597299999999999,-0.152844,0.0621049999999999,0.973277,48.0786,106.961,-275.0362,-0.2229539999999999,0.351138,0.128199,-0.90031,79.4475,139.5024,-314.1809,-0.349755,-0.1438579999999999,0.422667,-0.823608
9830,109210.0,59.5471,158.7297,-269.963,-0.158069,-0.1541259999999999,0.062515,0.97332,48.1325,106.95349999999999,-275.0729,-0.22223,0.350717,0.127412,-0.900765,79.5158,139.73770000000002,-314.41249999999997,-0.347852,-0.145347,0.4290819999999999,-0.82083
9831,109221.0,59.669799999999995,158.7645,-269.9867,-0.156417,-0.155424,0.062738,0.973366,48.2097,106.93870000000001,-275.08140000000003,-0.221417,0.3506559999999999,0.126697,-0.90109,79.5864,139.98219999999998,-314.6748,-0.346613,-0.145887,0.43331,-0.8190350000000001
9832,109232.0,59.78680000000001,158.7934,-270.0126,-0.1548759999999999,-0.156547,0.06262,0.97344,48.2372,106.9404,-275.1203,-0.220793,0.351195,0.126216,-0.901101,79.678,140.2191,-314.9286,-0.346248,-0.14558,0.4378189999999999,-0.816844
9833,109243.0,59.900200000000005,158.8211,-270.03119999999996,-0.153543,-0.157736,0.062587,0.973461,48.3221,106.9234,-275.102,-0.220269,0.3522659999999999,0.1259,-0.900855,79.7974,140.44920000000002,-315.2021,-0.345444,-0.144704,0.44385,-0.81408
9834,109254.0,60.012299999999996,158.8411,-270.0518,-0.152427,-0.158684,0.062462,0.973491,48.36729999999999,106.91090000000001,-275.11269999999996,-0.219795,0.353643,0.126027,-0.9004129999999999,79.96640000000001,140.6296,-315.53749999999997,-0.344018,-0.1408319999999999,0.452234,-0.810742
9835,109265.0,60.113400000000006,158.8589,-270.0706,-0.151525,-0.159579,0.062251,0.973499,48.443799999999996,106.8898,-275.0915,-0.219428,0.355182,0.126593,-0.899817,80.1284,140.8185,-315.843,-0.342945,-0.1373869999999999,0.4599029999999999,-0.807467
9836,109276.0,60.213800000000006,158.8713,-270.08810000000005,-0.150936,-0.160303,0.062047,0.973484,48.5362,106.85810000000001,-275.05310000000003,-0.219053,0.356596,0.127028,-0.8992879999999999,80.3099,141.01170000000002,-316.14680000000004,-0.3422739999999999,-0.132642,0.46783,-0.803984
9837,109288.0,60.3092,158.8869,-270.0955,-0.150376,-0.160827,0.061986,0.973488,48.5933,106.83409999999999,-275.04060000000004,-0.2184289999999999,0.358102,0.127607,-0.89876,80.4794,141.1952,-316.4349,-0.341294,-0.129355,0.475285,-0.800556
9838,109299.0,60.4016,158.9033,-270.10900000000004,-0.1498,-0.161218,0.0618509999999999,0.973521,48.6703,106.7993,-275.0122,-0.217529,0.359492,0.128066,-0.898357,80.6087,141.3554,-316.6913,-0.339796,-0.126919,0.48173,-0.797726
9839,109310.0,60.48899999999999,158.9186,-270.1267,-0.149171,-0.161476,0.061748,0.973581,48.694700000000005,106.78,-275.0165,-0.216534,0.360517,0.128399,-0.8981389999999999,80.7247,141.5327,-316.95000000000005,-0.338044,-0.125267,0.4876069999999999,-0.795157
9840,109321.0,60.5711,158.9372,-270.1512,-0.148516,-0.161854,0.061701,0.973622,48.7585,106.7474,-274.9946,-0.215642,0.361492,0.128971,-0.8978799999999999,80.78739999999999,141.6971,-317.1944,-0.334968,-0.125332,0.493296,-0.792936
9841,109332.0,60.6533,158.9541,-270.1701,-0.147918,-0.161991,0.061422,0.973708,48.77689999999999,106.7353,-275.0077,-0.214938,0.362126,0.1300069999999999,-0.897644,80.8726,141.873,-317.46790000000004,-0.331482,-0.12546,0.499425,-0.7905409999999999
9842,109343.0,60.72529999999999,158.971,-270.1954,-0.14743,-0.162192,0.0611539999999999,0.973765,48.827,106.70360000000001,-274.9918,-0.214258,0.362687,0.1310349999999999,-0.897431,80.8863,142.0174,-317.697,-0.326994,-0.127057,0.505984,-0.78798
