,delta_time_ms,delta_time_s,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
185,2647.199999999998,3.952699999999936,-6.707048,151.5934,-265.3521,-0.9965146,-0.04472531,0.07038558,-0.002047296,-13.87556,137.3116,-301.8287,0.9096469,0.377393,-0.04298276,0.1681354,20.35127,140.07639999999998,-300.6833,0.8210565,0.5394704,-0.05638114,-0.1779301
186,2661.299999999983,3.966799999999921,-6.708789,151.59709999999998,-265.3593,-0.9965909,-0.04444646,0.06947174,-0.002196872,-13.89403,137.3034,-301.8516,0.908922,0.3791658,-0.04314998,0.1680246,19.4638,139.3745,-299.5313,0.7804148,0.5953903,-0.04827267,-0.1847515
187,2674.8999999999796,3.980399999999918,-6.7099210000000005,151.58849999999998,-265.358,-0.9966403,-0.04442699,0.06877597,-0.002079766,-13.89453,137.2803,-301.8075,0.9073145,0.382099,-0.0434837,0.1699705,18.28778,138.7878,-298.1976,0.7356583,0.6500239,-0.04244727,-0.1856722
188,2688.999999999965,3.994499999999903,-6.741427999999999,151.5852,-265.3682,-0.996663,-0.04461582,0.0683411,-0.001288744,-13.93521,137.2635,-301.7938,0.9063613,0.3841027,-0.04444173,0.1702917,17.84827,138.2212,-297.9079,0.7021424,0.6872215,-0.04400808,-0.1810692
189,2702.5999999999613,4.008099999999899,-6.732798,151.575,-265.3727,-0.9967167,-0.04392198,0.06801073,-0.001069569,-13.97469,137.24609999999998,-301.781,0.9054469,0.3859725,-0.04535899,0.170686,17.426099999999998,137.6796,-297.6304,0.6678022,0.7216535,-0.04550767,-0.1765944
190,2716.400000000022,4.02189999999996,-6.7090510000000005,151.5612,-265.3771,-0.9967543,-0.04351016,0.06771407,-0.001573654,-13.95152,137.2428,-301.7833,0.9039817,0.3897294,-0.04591459,0.1697647,17.356640000000002,137.0806,-297.4582,0.6406369,0.7493785,-0.04788342,-0.1603851
191,2730.500000000007,4.0359999999999445,-6.676674,151.558,-265.3809,-0.9967618,-0.04340487,0.0676501,-0.002332612,-13.98762,137.2225,-301.7991,0.9037147,0.3904928,-0.04796934,0.1688605,17.72655,136.54520000000002,-297.7634,0.6241462,0.7654426,-0.04802749,-0.1491057
192,2744.5000000000164,4.0499999999999545,-6.647408,151.5685,-265.3894,-0.9967342,-0.0438899,0.06775019,-0.002122493,-14.0232,137.202,-301.8138,0.9034272,0.3912508,-0.04993114,0.1680741,18.06275,136.0235,-298.0433,0.606572,0.7813969,-0.04824314,-0.1384265
193,2757.9000000000633,4.0634000000000015,-6.626499,151.5756,-265.3996,-0.9966978,-0.0441413,0.06814561,-0.00110687,-13.96667,137.18699999999998,-301.7921,0.9030085,0.3920051,-0.05063885,0.1683549,18.12056,135.5631,-297.95919999999995,0.5980814,0.7896787,-0.04209808,-0.130131
194,2772.199999999998,4.077699999999936,-6.596708,151.5702,-265.4064,-0.9966905,-0.04376199,0.0685041,-0.0001768996,-13.95683,137.2043,-301.8162,0.9032218,0.3909089,-0.05171388,0.169429,18.55268,135.1521,-298.2217,0.6005183,0.7889475,-0.02883613,-0.1269179
195,2786.0000000000587,4.091499999999996,-6.523263,151.5464,-265.3955,-0.9967,-0.04263457,0.06907385,-0.0003043609,-13.94924,137.2193,-301.8392,0.9033909,0.3899278,-0.05279031,0.1704532,18.95973,134.7425,-298.4705,0.6011873,0.7893198,-0.01647356,-0.1235991
196,2801.0000000000446,4.106499999999983,-6.478405,151.5666,-265.3954,-0.9966624,-0.04227735,0.06983434,-4.714401e-05,-13.91262,137.2544,-301.8246,0.902939,0.3907004,-0.05393863,0.1707189,18.58329,134.3978,-298.3369,0.6010307,0.788955,-0.007324845,-0.1275087
197,2813.4999999999764,4.1189999999999145,-6.444108,151.5836,-265.4,-0.9965827,-0.04277927,0.07065539,0.0007630952,-13.90424,137.2791,-301.8405,0.9023347,0.3921215,-0.05508009,0.1702912,18.09549,134.1659,-298.0008,0.605583,0.7845166,-0.004576981,-0.1333493
198,2827.5999999999613,4.133099999999899,-6.412255999999999,151.5923,-265.4104,-0.996493,-0.04335866,0.07155444,0.001387034,-13.897109999999998,137.3019,-301.8561,0.9017532,0.3934524,-0.0562183,0.1699294,17.64629,133.92409999999998,-297.6915,0.6088951,0.7810565,-0.001711428,-0.1385451
199,2840.50000000002,4.145999999999958,-6.373942,151.5757,-265.4228,-0.9964064,-0.04360182,0.07259441,0.001848465,-13.86076,137.3239,-301.896,0.9011219,0.3952639,-0.0574469,0.1686585,17.80441,133.6807,-297.7154,0.6172658,0.7741316,-0.0004911721,-0.1403672
200,2854.600000000005,4.160099999999943,-6.338178999999999,151.5635,-265.4333,-0.9963343,-0.04330312,0.07373265,0.00250929,-13.80953,137.3311,-301.9279,0.9014243,0.3951636,-0.05763537,0.1672066,18.05801,133.6069,-297.82980000000003,0.6272075,0.7669202,-0.004206032,-0.135744
201,2869.199999999978,4.174699999999916,-6.300973999999999,151.5692,-265.4388,-0.9962853,-0.04273264,0.07470497,0.002969044,-13.76173,137.3383,-301.9588,0.9016786,0.395112,-0.05788791,0.1658648,18.29066,133.5167,-297.9336,0.6359319,0.7604397,-0.007403493,-0.1314055
202,2883.299999999963,4.188799999999901,-6.267178,151.5823,-265.4452,-0.9961953,-0.042841,0.07582153,0.003279207,-13.67279,137.40019999999998,-301.9812,0.90306,0.3931276,-0.05523255,0.1639598,18.38719,133.4525,-298.0479,0.6398377,0.7573493,-0.006961375,-0.1303126
203,2896.8999999999596,4.202399999999898,-6.231368000000001,151.58350000000002,-265.45930000000004,-0.9961005,-0.04327741,0.07679965,0.003555245,-13.598,137.4356,-301.9751,0.904001,0.3912786,-0.05296189,0.1639458,18.38935,133.4043,-298.1386,0.6418791,0.7560173,-0.01212695,-0.1276011
204,2910.7999999999947,4.216299999999933,-6.205058,151.5787,-265.4725,-0.9960308,-0.04322772,0.07770552,0.003987404,-13.49783,137.4872,-301.9722,0.9050177,0.3891117,-0.04980835,0.1644813,18.39427,133.4312,-298.2101,0.6443214,0.7540101,-0.01823565,-0.1264362
205,2924.8999999999796,4.230399999999918,-6.181896,151.5632,-265.4889,-0.9959797,-0.0431421,0.0783819,0.004411733,-13.40221,137.5364,-301.9705,0.9059561,0.3870867,-0.04688433,0.1649524,18.40129,133.4437,-298.2782,0.6465631,0.7521313,-0.02390325,-0.1252334
206,2938.4999999999764,4.2439999999999145,-6.154966,151.5558,-265.496,-0.9959752,-0.04222174,0.07891051,0.004903958,-13.38392,137.5665,-301.9733,0.9068819,0.3853242,-0.04611534,0.1642066,18.50101,133.5866,-298.28000000000003,0.6485148,0.7507184,-0.02529711,-0.1233307
207,2952.4999999999864,4.2579999999999245,-6.123698,151.5624,-265.4976,-0.9959774,-0.04129037,0.07935607,0.005167503,-13.32839,137.5933,-301.9338,0.9065259,0.3862835,-0.04480529,0.164282,18.62657,133.7279,-298.2765,0.6520172,0.7476421,-0.02321625,-0.1239596
208,2967.999999999961,4.273499999999899,-6.096208,151.5572,-265.50280000000004,-0.995938,-0.04145814,0.07974026,0.00549591,-13.2731,137.62,-301.8971,0.9062134,0.3871345,-0.04352412,0.1643461,18.74645,133.8534,-298.2753,0.6553261,0.7447168,-0.02137741,-0.1244494
209,2985.300000000052,4.29079999999999,-6.080222,151.5446,-265.51300000000003,-0.9959127,-0.04128278,0.08009597,0.006195158,-13.23231,137.6015,-301.8377,0.9058437,0.3873933,-0.0444876,0.1655129,18.87552,134.0173,-298.2586,0.6594936,0.7407532,-0.02036911,-0.1262463
210,2997.8999999999587,4.303399999999897,-6.066751,151.5407,-265.515,-0.9959421,-0.04033165,0.08017352,0.0067065,-13.18628,137.5564,-301.83270000000005,0.9058883,0.3869716,-0.04458219,0.166228,18.98829,134.20080000000002,-298.2465,0.666221,0.7337172,-0.01889393,-0.1321046
211,3010.3000000000293,4.315799999999967,-6.056630999999999,151.539,-265.516,-0.9959503,-0.03972526,0.08037447,0.006703866,-13.18936,137.5059,-301.85360000000003,0.9062835,0.38572,-0.04705682,0.1663006,19.03158,134.3896,-298.2162,0.6716044,0.7278088,-0.01641291,-0.1377409
212,3022.4000000000615,4.3279,-6.045747,151.5379,-265.52090000000004,-0.9959618,-0.03943303,0.08037297,0.006729289,-13.18957,137.4592,-301.873,0.9066546,0.3845322,-0.04933551,0.1663682,19.07606,134.5675,-298.1884,0.6767234,0.7220767,-0.01408446,-0.1430117
213,3034.999999999968,4.340499999999906,-6.015611,151.525,-265.523,-0.9959751,-0.03916457,0.08033021,0.006838263,-13.1771,137.435,-301.9134,0.9070095,0.3837999,-0.05003196,0.1659164,19.06984,134.8787,-298.1047,0.6792542,0.7194399,-0.009533525,-0.144669
214,3049.3000000000166,4.354799999999955,-6.013823,151.5217,-265.5248,-0.9959936,-0.03903332,0.08015667,0.006944129,-13.1724,137.3888,-301.9285,0.9073831,0.3824878,-0.05206636,0.1662773,19.04093,135.1105,-298.0091,0.6831304,0.7155344,-0.008102626,-0.1458693
215,3063.8000000000147,4.369299999999953,-6.021953,151.5213,-265.5294,-0.9960153,-0.03901712,0.07989079,0.006995948,-13.16637,137.3448,-301.943,0.9077416,0.3812185,-0.05400383,0.1666169,19.01662,135.33329999999998,-297.9187,0.6869425,0.7116352,-0.006700635,-0.1471063
216,3077.3000000000366,4.382799999999975,-6.029999,151.5217,-265.5287,-0.996065,-0.03882419,0.07937858,0.006798909,-13.11873,137.335,-301.9691,0.9077711,0.3812546,-0.0531472,0.166649,19.05916,135.6464,-297.8478,0.6902061,0.7086323,-0.005257368,-0.1463839
217,3091.5999999999713,4.397099999999909,-6.047916,151.52509999999998,-265.5313,-0.9961013,-0.03880772,0.07893538,0.006748865,-13.15668,137.2922,-301.9427,0.9075669,0.3816508,-0.05339706,0.1667742,19.09328,135.816,-297.8269,0.6915525,0.7078415,-0.007128388,-0.1437528
218,3105.4000000000315,4.41089999999997,-6.069171,151.5282,-265.5407,-0.9961292,-0.03903694,0.0784957,0.006412588,-13.19132,137.2506,-301.9182,0.9073916,0.3819709,-0.05369246,0.1669008,19.12675,135.9838,-297.8049,0.6930191,0.7068651,-0.008811057,-0.1413809
219,3119.000000000028,4.424499999999966,-6.094372,151.53369999999998,-265.5521,-0.9961793,-0.03939795,0.07772832,0.005735668,-13.20034,137.2223,-301.91560000000004,0.9074112,0.3812755,-0.0521732,0.1688543,19.1937,136.1355,-297.853,0.6930193,0.7067935,-0.007898271,-0.1417913
220,3133.100000000013,4.438599999999951,-6.151377999999999,151.55540000000002,-265.5744,-0.9962167,-0.0401011,0.07694181,0.004914677,-13.250329999999998,137.2066,-301.9191,0.9069183,0.38152,-0.05415791,0.1703187,19.32076,136.2282,-297.9478,0.6944478,0.7043285,-0.008029491,-0.1469665
221,3147.000000000048,4.452499999999986,-6.178331,151.555,-265.5897,-0.9962687,-0.04065643,0.07602566,0.003973329,-13.29744,137.1901,-301.9221,0.9064578,0.3817215,-0.05605337,0.1716999,19.44193,136.3243,-298.0352,0.6959257,0.7018392,-0.0081487,-0.1517986
222,3161.5000000000464,4.4669999999999845,-6.200504,151.5625,-265.59590000000003,-0.9963529,-0.04058878,0.07501405,0.002554212,-13.28939,137.1718,-301.8763,0.9058392,0.3821818,-0.05534378,0.174154,19.59693,136.394,-298.1345,0.6932498,0.7035573,-0.005465478,-0.1561475
223,3175.100000000043,4.480599999999981,-6.215394,151.5631,-265.6042,-0.9964386,-0.04078563,0.07378926,0.001395498,-13.359380000000002,137.1009,-301.8238,0.9061537,0.3809201,-0.05542082,0.1752539,19.63646,136.3277,-298.219,0.6891255,0.7067437,-0.005659312,-0.1599606
224,3188.70000000004,4.494199999999978,-6.226969,151.5649,-265.6211,-0.9965147,-0.04103915,0.07261436,0.001116232,-13.42618,137.03289999999998,-301.7743,0.9064339,0.3797348,-0.05556318,0.1763283,19.67776,136.2735,-298.2994,0.6853882,0.7095283,-0.005833,-0.1636417
225,3202.4000000000115,4.50789999999995,-6.240141,151.5644,-265.64070000000004,-0.9965919,-0.04132744,0.07138217,0.001127466,-13.48406,136.93820000000002,-301.6647,0.9067162,0.378586,-0.05703333,0.176877,19.7098,136.1301,-298.351,0.6781424,0.7158319,-0.003486335,-0.1664196
226,3216.000000000008,4.521499999999946,-6.2489870000000005,151.56879999999998,-265.66290000000004,-0.9966787,-0.04145119,0.07008503,0.001235412,-13.55865,136.7591,-301.489,0.9067891,0.3790488,-0.05950272,0.1746854,19.69775,135.93269999999998,-298.3712,0.6695354,0.7235578,0.001447141,-0.1678821
227,3230.000000000018,4.535499999999956,-6.257606,151.58169999999998,-265.6891,-0.9967443,-0.04193046,0.06885479,0.001342062,-13.63671,136.4505,-301.30490000000003,0.9075725,0.3766626,-0.06366649,0.1743106,19.65838,135.5786,-298.2655,0.6584328,0.7340075,0.01200405,-0.1659974
228,3243.3999999999514,4.54889999999989,-6.26564,151.5917,-265.7182,-0.996782,-0.0429391,0.06767835,0.001297466,-13.71255,136.1566,-301.1297,0.9082897,0.3743785,-0.06762236,0.1740047,19.62427,135.2467,-298.1678,0.6477551,0.7435912,0.02192855,-0.1643307
229,3257.2000000000116,4.56269999999995,-6.27017,151.59910000000002,-265.7549,-0.996819,-0.04387944,0.06652569,0.0008981617,-13.81601,135.6986,-300.82710000000003,0.9075093,0.3760538,-0.0730145,0.1722774,19.53945,134.6827,-297.8455,0.6425662,0.7471019,0.03711221,-0.1660424
230,3271.2000000000216,4.57669999999996,-6.263518,151.5983,-265.7981,-0.996847,-0.04481595,0.06548017,0.0002976586,-13.74918,135.2304,-299.3797,0.905856,0.3798876,-0.07816339,0.1702966,19.0787,133.9889,-296.9905,0.6452106,0.7432324,0.04742035,-0.1704705
231,3286.100000000033,4.591599999999971,-6.253588000000001,151.5953,-265.8469,-0.9968644,-0.04563654,0.06464214,-0.0002607708,-13.68923,134.7804,-298.0097,0.9042843,0.3833856,-0.08311981,0.1684532,18.64526,133.3282,-296.1833,0.6472907,0.7397459,0.05734947,-0.1746478
232,3299.70000000003,4.605199999999968,-6.242371,151.5937,-265.9007,-0.9968792,-0.04657486,0.06373085,-0.0009719739,-13.56485,133.9018,-297.5509,0.8983184,0.3935248,-0.09348729,0.1715296,18.51019,132.5531,-295.9667,0.6472422,0.7399762,0.06519622,-0.1710625
233,3313.4000000000015,4.61889999999994,-6.229293,151.5945,-265.9619,-0.9968842,-0.04757608,0.06289245,-0.001707526,-13.31296,133.1235,-296.6308,0.897015,0.3953831,-0.09452423,0.1734983,18.14209,131.2373,-295.60940000000005,0.6386783,0.7412355,0.08983779,-0.1859813
234,3327.5999999999613,4.633099999999899,-6.209576,151.6078,-266.0275,-0.9968922,-0.04847158,0.06203289,-0.002911497,-13.0765,132.3751,-295.7285,0.8957467,0.3971711,-0.095716,0.1753037,17.78586,129.9797,-295.2528,0.6299984,0.7418374,0.1132247,-0.199899
235,3341.9000000000096,4.647399999999948,-6.175256,151.6311,-266.1047,-0.9968653,-0.04990001,0.06120336,-0.00487351,-13.23214,131.3328,-295.3609,0.8958452,0.3969733,-0.09693801,0.1745752,16.78445,129.0062,-293.3563,0.6422485,0.729504,0.1159672,-0.2046763
236,3354.7999999999547,4.660299999999893,-6.141818000000001,151.6739,-266.189,-0.9967985,-0.05174488,0.06061571,-0.006405647,-13.46709,130.1385,-294.507,0.8985758,0.389054,-0.1095828,0.1708511,16.00255,127.4945,-291.865,0.6627032,0.7130454,0.1103043,-0.200559
237,3369.199999999978,4.674699999999916,-6.105196,151.70170000000002,-266.289,-0.9966656,-0.05496657,0.05991105,-0.006863808,-13.73184,128.51930000000002,-294.10310000000004,0.8986772,0.3843414,-0.1236408,0.171388,16.07699,125.6331,-291.4245,0.6885382,0.6863273,0.1084618,-0.2076203
238,3382.7,4.688199999999938,-6.081772,151.7072,-266.38980000000004,-0.9965475,-0.05792074,0.05920001,-0.005792408,-13.97793,126.9608,-293.682,0.8985407,0.3798856,-0.1370039,0.1718758,16.1338,123.8326,-290.9874,0.7117249,0.6602804,0.1073323,-0.2143765
239,3396.2999999999965,4.701799999999935,-6.05514,151.7,-266.4848,-0.9965093,-0.05936564,0.05848732,-0.004927608,-14.17885,125.0478,-293.3142,0.9007958,0.3717079,-0.1492194,0.167731,16.31666,121.535,-290.75690000000003,0.7312026,0.6317842,0.1245449,-0.2251223
240,3410.3999999999814,4.71589999999992,-6.025457,151.6842,-266.5764,-0.9965082,-0.05989577,0.05800156,-0.004428103,-14.31382,123.506,-292.7271,0.904424,0.357095,-0.1616431,0.1684398,15.989629999999998,119.5962,-290.3607,0.741349,0.612668,0.1301484,-0.2410413
241,3423.7000000000535,4.729199999999992,-6.001639,151.6685,-266.6763,-0.9965361,-0.05998237,0.0574844,-0.003669607,-14.444399999999998,121.9968,-292.13960000000003,0.9074656,0.3431572,-0.1736919,0.169058,15.67411,117.6986,-289.9642,0.7507596,0.5935404,0.1357519,-0.2562056
242,3437.1999999999616,4.7426999999999,-5.969846,151.6781,-266.77430000000004,-0.9965717,-0.06009831,0.05673628,-0.003764647,-14.79124,119.4809,-291.6892,0.9126905,0.3193921,-0.1883981,0.1717295,15.44123,115.1421,-289.0804,0.7699397,0.5599086,0.1407955,-0.2717941
243,3451.400000000035,4.756899999999973,-5.929136,151.70950000000002,-266.8716,-0.996543,-0.06083642,0.05641365,-0.004299783,-15.03505,117.6468,-291.0046,0.9206779,0.2897256,-0.1942495,0.175153,15.14297,113.3189,-287.8837,0.7950153,0.5241181,0.1278644,-0.2773113
244,3465.2999999999565,4.770799999999895,-5.888307,151.738,-266.9879,-0.9964275,-0.06295302,0.05611347,-0.004522058,-15.26999,115.8491,-290.3256,0.927329,0.2612311,-0.2001448,0.178217,14.8504,111.5142,-286.7332,0.817351,0.4885278,0.1159256,-0.2825584
245,3479.1000000000167,4.784599999999955,-5.846179,151.75240000000002,-267.1147,-0.9962999,-0.06510897,0.05593445,-0.00431579,-15.53708,112.5796,-290.0214,0.9405409,0.215695,-0.1939212,0.1767849,15.080089999999998,107.7946,-286.2141,0.8456177,0.4444859,0.09590495,-0.2795805
246,3493.1000000000267,4.798599999999965,-5.80641,151.7553,-267.2332,-0.9962463,-0.06620358,0.05564272,-0.00380723,-15.79318,110.4968,-289.4372,0.9514267,0.1780678,-0.1851633,0.1696866,15.01463,106.0569,-285.3895,0.8730639,0.3985925,0.07520983,-0.2706048
247,3507.2000000000116,4.81269999999995,-5.768192,151.748,-267.348,-0.9962405,-0.06649093,0.05544505,-0.003113434,-16.04298,108.4494,-288.8511,0.9602315,0.1415295,-0.177192,0.1628738,14.93945,104.3218,-284.5724,0.8966257,0.3527279,0.05554694,-0.2618394
248,3520.6000000000586,4.826099999999997,-5.726408999999999,151.72639999999998,-267.4581,-0.9962553,-0.06652812,0.0551917,-0.001858453,-16.497310000000002,105.1406,-288.3619,0.9682268,0.09668393,-0.1693697,0.1565339,14.88287,101.3507,-284.0736,0.9205024,0.309357,0.041327,-0.2350862
249,3534.8000000000184,4.8402999999999565,-5.688369,151.68710000000002,-267.5652,-0.9963217,-0.06578556,0.054912,-0.0002985965,-16.94416,102.8785,-287.59860000000003,0.974198,0.06651641,-0.1636653,0.1404548,14.84329,99.09902,-283.5529,0.9380541,0.2711231,0.03508154,-0.212876
250,3548.7000000000535,4.854199999999992,-5.647731,151.6532,-267.66290000000004,-0.9964477,-0.06384767,0.05490825,0.0006443942,-17.35489,99.63709,-286.8552,0.9804755,0.01357286,-0.1582069,0.1159915,14.59484,96.67141,-282.6598,0.9509726,0.2269622,0.03391534,-0.2073383
251,3563.099999999963,4.868599999999901,-5.604398,151.62279999999998,-267.7566,-0.996583,-0.06165766,0.05494874,0.001232239,-17.75434,96.47331,-286.1193,0.9832317,-0.0378449,-0.1525758,0.0924326,14.35081,94.2795,-281.7746,0.9617277,0.18277,0.03219548,-0.2015896
252,3576.69999999996,4.882199999999898,-5.5611250000000005,151.6096,-267.84430000000003,-0.9967246,-0.05922936,0.0550215,0.002145901,-18.22214,95.2231,-285.3277,0.9810207,-0.09469715,-0.1570104,0.06307574,14.25326,91.84886,-281.1181,0.9689236,0.131454,0.02934921,-0.2074742
253,3590.8000000000584,4.8962999999999965,-5.531967,151.5978,-267.9398,-0.9968161,-0.05766815,0.05495681,0.003442294,-19.36079,91.08212,-284.4266,0.9744928,-0.1382603,-0.1716857,0.04209366,14.03653,89.42713,-279.83570000000003,0.9770652,0.06583417,0.03188524,-0.1999819
254,3604.9000000000424,4.910399999999981,-5.509543,151.5981,-268.0317,-0.9968778,-0.05647391,0.05495214,0.005055929,-20.45112,87.04148,-283.5396,0.965714,-0.1810345,-0.1848178,0.02157104,13.820859999999998,87.02881000000001,-278.58070000000004,0.9808488,0.001498424,0.03372645,-0.1918228
255,3618.3999999999514,4.92389999999989,-5.48923,151.6054,-268.122,-0.9969133,-0.05559693,0.05502893,0.006692742,-21.28005,83.784,-282.9155,0.9502816,-0.2500954,-0.1843272,0.02098898,13.85401,85.1207,-277.5534,0.9812905,-0.06449217,0.04135054,-0.1766347
256,3632.600000000025,4.938099999999963,-5.467784,151.598,-268.2127,-0.9969276,-0.05501433,0.05518926,0.007939203,-21.48361,83.8319,-281.2442,0.9317499,-0.3085652,-0.1896907,0.02543867,13.93034,83.27991999999999,-276.0386,0.9776144,-0.1422286,0.05374458,-0.1454399
257,3646.2000000000216,4.95169999999996,-5.448449,151.5735,-268.2992,-0.9969593,-0.05400065,0.05545514,0.008986651,-21.71185,83.69625,-279.6265,0.9102383,-0.3646292,-0.1941684,0.02847224,13.99009,81.419,-274.55400000000003,0.9671746,-0.2172723,0.06472591,-0.1147896
258,3659.49999999998,4.964999999999918,-5.4334880000000005,151.5497,-268.3829,-0.9970021,-0.05272444,0.0557521,0.009944197,-21.17801,85.24540999999999,-279.0206,0.8689262,-0.4548628,-0.18194,0.07046294,13.92064,81.30566999999999,-273.3117,0.9537245,-0.2755872,0.07723379,-0.09217453
259,3673.49999999999,4.978999999999928,-5.418444,151.528,-268.4562,-0.9970636,-0.05116415,0.05599762,0.0105282,-20.97125,85.85101,-278.1643,0.8383859,-0.5068686,-0.167641,0.1099537,14.02363,78.96855000000001,-271.6186,0.9434688,-0.3136904,0.07440665,-0.0769981
260,3687.8000000000384,4.9932999999999765,-5.407178,151.5111,-268.5208,-0.9971254,-0.04938896,0.05641677,0.01089696,-20.80491,86.30666000000001,-277.293,0.803977,-0.5557321,-0.1535708,0.1455987,16.03224,71.89316,-271.128,0.9259907,-0.3545212,0.1168849,-0.05651508
