delta_time_ms,delta_time_s,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
1982.499999999959,1.982499999999959,-5.790544000000001,151.3222,-266.1123,-0.9936926,-0.02802179,0.1081793,0.009334087,-14.4076,136.18099999999998,-301.5403,0.8375794,0.5050657,-0.1183665,0.1713441,17.01878,132.92409999999998,-296.40819999999997,0.7091891,0.6795499,-0.04032779,-0.1834028
1995.8999999998923,1.9958999999998923,-5.7834389999999996,151.3329,-266.1134,-0.9936845,-0.02810301,0.1081963,0.009748003,-14.369309999999999,136.20680000000002,-301.5034,0.8376235,0.5042665,-0.1182278,0.1735635,17.09988,132.7161,-296.4009,0.7125388,0.6753353,-0.03795677,-0.186467
2009.2999999999392,2.0092999999999392,-5.773723,151.34369999999998,-266.11899999999997,-0.9936861,-0.02855708,0.1080226,0.01017452,-14.3328,136.2313,-301.4692,0.8376738,0.5034999,-0.1181075,0.1756162,17.1739,132.5,-296.3809,0.7151027,0.6719627,-0.03553861,-0.1892914
2022.6999999999862,2.022699999999986,-5.766903999999999,151.3525,-266.1322,-0.9936744,-0.02930806,0.1079211,0.01026892,-14.27066,136.2978,-301.53409999999997,0.8390563,0.501988,-0.1152527,0.175241,17.27036,132.2739,-296.3984,0.7136865,0.6728122,-0.03347743,-0.1919762
2036.9999999999209,2.036999999999921,-5.770218,151.3725,-266.1511,-0.9936544,-0.03031944,0.1077753,0.01078108,-14.244509999999998,136.2841,-301.5165,0.8385934,0.50229,-0.115422,0.1764758,17.32111,132.1761,-296.4001,0.7143317,0.671607,-0.03487745,-0.1935402
2050.999999999931,2.050999999999931,-5.776465,151.4006,-266.1669,-0.993681,-0.03156065,0.1071399,0.01109304,-14.21876,136.2718,-301.4997,0.8381692,0.502543,-0.1155789,0.1776634,17.36919,132.067,-296.3935,0.7146589,0.6707612,-0.03601539,-0.1950508
2064.399999999978,2.064399999999978,-5.820358,151.4437,-266.1967,-0.9936997,-0.03244872,0.106696,0.01113847,-14.185139999999999,136.29770000000002,-301.5063,0.8385549,0.5020589,-0.1148288,0.1776996,17.431070000000002,131.87040000000002,-296.37760000000003,0.7129627,0.6714347,-0.03523791,-0.1990425
2078.4999999999627,2.0784999999999627,-5.8451059999999995,151.4563,-266.2154,-0.9937432,-0.03319932,0.1060624,0.01109941,-14.20641,136.2733,-301.4875,0.8373871,0.5018543,-0.1183092,0.181461,17.52474,131.66850000000002,-296.4357,0.7086588,0.675431,-0.03250131,-0.2013441
2092.299999999909,2.092299999999909,-5.869114000000001,151.4662,-266.24219999999997,-0.9938019,-0.03397077,0.1053145,0.01061166,-14.225090000000002,136.25050000000002,-301.4693,0.8362708,0.5016381,-0.121562,0.1850217,17.61423,131.4656,-296.4851,0.704439,0.6792911,-0.02986085,-0.2035618
2106.6999999999325,2.1066999999999325,-5.8942559999999995,151.4761,-266.2875,-0.9938539,-0.03537248,0.1044385,0.00978759,-14.25734,136.1662,-301.3039,0.8324928,0.5052742,-0.1260128,0.1891409,17.83614,131.19209999999998,-296.4687,0.6989536,0.6824974,-0.02067313,-0.212682
2120.599999999968,2.120599999999968,-5.916881999999999,151.51760000000002,-266.3236,-0.993915,-0.03677129,0.1034338,0.009080467,-14.33454,135.93880000000001,-300.8106,0.8241719,0.5149363,-0.1360982,0.192506,18.03583,130.79579999999999,-296.3977,0.6922928,0.6876336,-0.009481937,-0.2186342
2137.499999999932,2.137499999999932,-5.937874,151.5641,-266.3677,-0.9939451,-0.03922912,0.102313,0.008148337,-14.406649999999999,135.7249,-300.3467,0.8161654,0.5238108,-0.1455608,0.1957252,18.22647,130.4107,-296.3292,0.6857065,0.6924685,0.001094103,-0.2242605
2151.79999999998,2.15179999999998,-5.955589,151.5771,-266.4157,-0.9939542,-0.0417296,0.1012902,0.00735377,-13.94707,135.7343,-298.6859,0.8068473,0.5356268,-0.1486618,0.200003,18.05533,129.88299999999998,-295.78000000000003,0.6767687,0.701906,0.0125815,-0.2217067
2164.4999999999754,2.1644999999999754,-5.977488,151.573,-266.4541,-0.994027,-0.04280177,0.100141,0.007091553,-13.49288,135.8355,-296.6672,0.797958,0.5497975,-0.146512,0.1987966,17.74126,129.4987,-294.6751,0.6795043,0.6991259,0.02372542,-0.2212105
2178.5999999999603,2.1785999999999603,-5.999458,151.5553,-266.4965,-0.9941129,-0.04372222,0.09888079,0.007105633,-13.444210000000002,135.7642,-295.2598,0.7852345,0.5666975,-0.1519035,0.1979549,17.40172,128.55540000000002,-293.8044,0.685105,0.6942792,0.03058228,-0.21834
2194.19999999991,2.19419999999991,-6.011546,151.5363,-266.5424,-0.9942175,-0.04464317,0.09746812,0.006213007,-13.3989,135.69199999999998,-293.9158,0.7726776,0.5825571,-0.1571664,0.1972192,17.085829999999998,127.6471,-292.9776,0.6900132,0.6898693,0.03736266,-0.215792
2207.0999999999685,2.2070999999999685,-6.0130360000000005,151.5331,-266.5899,-0.9943238,-0.04560144,0.09598909,0.005166054,-13.220670000000002,135.1584,-293.6794,0.7509177,0.6117452,-0.1562755,0.193568,17.32147,126.73639999999999,-293.0946,0.6917406,0.6905193,0.05493554,-0.2041082
2220.399999999927,2.220399999999927,-6.025314,151.55780000000001,-266.6379,-0.9943916,-0.04697537,0.09460105,0.005423176,-13.342480000000002,134.0754,-293.9714,0.7203839,0.6449823,-0.1653157,0.1942057,17.36788,125.33959999999999,-292.99,0.6966896,0.6824586,0.08859202,-0.2025467
2233.8999999999487,2.2338999999999487,-6.039619,151.59890000000001,-266.6872,-0.9944214,-0.04969652,0.09282826,0.006263809,-13.45679,133.0489,-294.2068,0.6897953,0.6754056,-0.1737521,0.1944738,17.40708,123.99029999999999,-292.8692,0.7004877,0.6741337,0.1204456,-0.2008818
2246.399999999994,2.246399999999994,-6.050801,151.61329999999998,-266.7422,-0.9944192,-0.05291865,0.09100362,0.006956454,-13.37538,132.4426,-293.658,0.6520246,0.7134248,-0.1775114,0.1854154,16.85951,123.3368,-291.3578,0.7151314,0.6530047,0.1523904,-0.1973556
2259.099999999989,2.259099999999989,-6.0537220000000005,151.6116,-266.7959,-0.9944685,-0.05480643,0.08930138,0.007350648,-13.602549999999999,131.3349,-293.8358,0.6369067,0.7262448,-0.1868295,0.178922,16.57709,121.77130000000001,-290.4524,0.7436217,0.6169953,0.170074,-0.1934383
2272.999999999911,2.272999999999911,-6.062209999999999,151.6115,-266.8386,-0.9945881,-0.05541192,0.08751506,0.008076322,-13.81867,130.2646,-293.9845,0.6211613,0.7388978,-0.1958137,0.1727589,16.30948,120.24589999999999,-289.5839,0.7686089,0.5816473,0.1873352,-0.1892942
2286.299999999983,2.286299999999983,-6.075609,151.6423,-266.8735,-0.9947138,-0.0557185,0.08580656,0.008781228,-13.88413,129.5259,-294.0762,0.600167,0.7524801,-0.2125293,0.1685367,15.96344,119.4032,-288.5577,0.8021647,0.5353317,0.1871099,-0.1869267
2303.399999999897,2.303399999999897,-6.089449,151.6593,-266.90610000000004,-0.9948028,-0.05615497,0.08442456,0.009305902,-13.93197,128.7714,-293.5431,0.5942316,0.7464356,-0.2429236,0.1752456,15.89515,117.9766,-288.161,0.8351575,0.4856526,0.1863897,-0.1786406
2318.199999999933,2.318199999999933,-6.120777,151.6516,-266.97540000000004,-0.9950137,-0.05651711,0.0815585,0.01009929,-13.77054,128.3522,-292.9701,0.5912977,0.7334845,-0.2726129,0.1950634,15.776670000000001,117.1929,-287.7975,0.8526431,0.4606013,0.1854815,-0.1626122
2342.399999999998,2.342399999999998,-6.141806,151.6356,-266.9913,-0.995238,-0.05388345,0.08061456,0.009965749,-13.49478,127.4618,-291.90160000000003,0.5801642,0.7098799,-0.3266945,0.2296757,15.537560000000001,115.5634,-287.04200000000003,0.8829961,0.4099424,0.1862681,-0.13255
2357.099999999946,2.357099999999946,-6.155539,151.6465,-267.0188,-0.9953765,-0.05328001,0.07933872,0.009614963,-13.367490000000002,126.9933,-292.23499999999996,0.5743325,0.7152795,-0.3317009,0.220209,15.551889999999998,114.90599999999999,-286.7267,0.8862151,0.4047424,0.1887537,-0.1232012
2371.099999999956,2.371099999999956,-6.164443,151.6846,-267.05269999999996,-0.9954891,-0.05325308,0.07800463,0.008994328,-13.24459,126.52749999999999,-292.5183,0.5678101,0.7203416,-0.3373853,0.2118276,15.555240000000001,114.235,-286.4047,0.8898377,0.3981485,0.1915081,-0.1139793
2383.699999999976,2.383699999999976,-6.169128,151.7369,-267.0915,-0.9955641,-0.05393264,0.07668857,0.007896936,-13.178989999999999,126.3668,-292.6105,0.5574878,0.7239195,-0.3531495,0.2010802,15.39075,113.5953,-286.0846,0.8902826,0.3961563,0.1934283,-0.114205
2397.699999999986,2.397699999999986,-6.166422,151.77009999999999,-267.1323,-0.9955737,-0.05567368,0.07544014,0.006497041,-13.20332,126.33829999999999,-292.5799,0.5495899,0.7302143,-0.3633751,0.1808223,15.219520000000001,113.27890000000001,-285.8493,0.8894051,0.3947347,0.1949465,-0.1230412
2411.799999999971,2.411799999999971,-6.161606,151.76579999999998,-267.1745,-0.9955949,-0.05695719,0.07424574,0.005862465,-13.22167,126.28630000000001,-292.5387,0.541097,0.7358639,-0.3735329,0.1618381,15.051929999999999,112.934,-285.6051,0.8890309,0.3922026,0.1966929,-0.1308176
2425.299999999993,2.425299999999993,-6.16101,151.7445,-267.2091,-0.9956709,-0.05691783,0.07326981,0.005602276,-13.21125,126.3622,-292.4948,0.5269864,0.7444656,-0.386564,0.136472,14.99183,112.4383,-285.4981,0.8844974,0.3961674,0.202981,-0.1396938
2439.399999999978,2.439399999999978,-6.160748,151.7255,-267.2398,-0.9957758,-0.05632016,0.07227778,0.005884163,-13.286319999999998,126.61340000000001,-292.394,0.5160075,0.7511364,-0.3967024,0.1102615,14.86775,112.37429999999999,-285.39029999999997,0.8815354,0.4013987,0.2045952,-0.1411207
2453.4999999999627,2.4534999999999627,-6.160092000000001,151.7097,-267.2668,-0.9958722,-0.05563517,0.07144904,0.006202629,-13.35447,126.83310000000002,-292.2907,0.5045277,0.7569052,-0.4065561,0.08519664,14.743300000000001,112.2767,-285.2694,0.8790382,0.4055079,0.2063635,-0.1423702
2466.9999999999845,2.4669999999999845,-6.1630959999999995,151.6982,-267.2907,-0.9959699,-0.05463828,0.07080028,0.006790412,-13.396159999999998,127.05619999999999,-292.17019999999997,0.4942484,0.7600586,-0.4162173,0.06922892,14.50633,112.2138,-285.1146,0.8737,0.4158012,0.210061,-0.1401141
2481.099999999969,2.481099999999969,-6.161392,151.692,-267.3099,-0.9960729,-0.05355724,0.07018253,0.006698391,-13.42585,127.1985,-291.9952,0.4922666,0.7575482,-0.4241416,0.06243703,14.215739999999998,112.22240000000001,-285.02209999999997,0.8693972,0.4246545,0.2089836,-0.1419257
2494.899999999916,2.494899999999916,-6.159401,151.6836,-267.32529999999997,-0.9961674,-0.05227041,0.06980891,0.006709383,-13.453970000000002,127.3276,-291.82320000000004,0.4895296,0.7553488,-0.4321715,0.05510798,13.935139999999999,112.205,-284.92,0.8654246,0.4325328,0.2081844,-0.1435785
2510.099999999966,2.510099999999966,-6.160235,151.6654,-267.33950000000004,-0.9962501,-0.05105552,0.06950931,0.006901491,-13.46167,127.50619999999999,-291.55859999999996,0.4907996,0.7505722,-0.4394193,0.05165204,13.815740000000002,112.21900000000001,-284.8413,0.8604014,0.4366206,0.2130427,-0.1538983
2522.299999999973,2.522299999999973,-6.166601,151.6431,-267.3527,-0.9963307,-0.04961807,0.06936469,0.007191045,-13.47902,127.5797,-291.3694,0.4982277,0.7425548,-0.4444468,0.0533725,13.78168,112.29499999999999,-284.8408,0.8566331,0.4429914,0.217251,-0.1507998
2535.7999999999947,2.5357999999999947,-6.171656,151.618,-267.3628,-0.996411,-0.04816506,0.06919734,0.007548408,-13.410939999999998,127.6473,-291.2591,0.5037491,0.737408,-0.4457716,0.0612697,13.75293,112.2686,-284.8401,0.8547096,0.4474897,0.218605,-0.1464109
2550.5999999999176,2.5505999999999176,-6.172359,151.6018,-267.3716,-0.9964898,-0.04675228,0.06903096,0.007542826,-13.34736,127.712,-291.1467,0.508393,0.732551,-0.4475299,0.06799069,13.715459999999998,112.23,-284.82919999999996,0.8528237,0.4517075,0.219982,-0.1423376
2564.0999999999394,2.5640999999999394,-6.173241,151.5955,-267.3714,-0.99656,-0.04550355,0.06887934,0.007291947,-13.26725,127.7923,-291.09,0.5120616,0.7305528,-0.4452574,0.07636368,13.65801,112.17839999999998,-284.8322,0.8519589,0.4536385,0.2201993,-0.1410335
2577.9999999999745,2.5779999999999745,-6.174277999999999,151.5801,-267.3732,-0.9966125,-0.04471496,0.06869639,0.006698687,-13.17149,127.8135,-291.09950000000003,0.5183063,0.7291473,-0.438504,0.0861229,13.5959,112.10709999999999,-284.7736,0.851566,0.4549856,0.2197299,-0.1397941
2592.399999999998,2.592399999999998,-6.177568,151.5627,-267.3741,-0.9966699,-0.04370138,0.06852975,0.0065488,-13.080169999999999,127.8356,-291.1007,0.5239054,0.7276262,-0.4324991,0.09501448,13.53024,112.03080000000001,-284.7119,0.8511167,0.4563639,0.2193947,-0.138558
2605.799999999931,2.605799999999931,-6.188226,151.5546,-267.38,-0.9967211,-0.04283053,0.06831403,0.006765705,-12.9706,127.8192,-291.169,0.5294743,0.7268845,-0.4238886,0.1077702,13.49497,111.91629999999999,-284.6383,0.85288,0.4534816,0.2181028,-0.1392167
2619.899999999916,2.619899999999916,-6.2078,151.5545,-267.38,-0.9967678,-0.04239834,0.06790119,0.006770943,-12.840689999999999,127.8302,-291.2975,0.5382546,0.7238815,-0.4123991,0.1272981,13.452459999999999,111.7561,-284.543,0.8564029,0.4486867,0.2150374,-0.1378885
2633.899999999926,2.633899999999926,-6.207979,151.5244,-267.3886,-0.9968151,-0.04231646,0.06729028,0.006405996,-12.715670000000001,127.84230000000001,-291.41360000000003,0.5462109,0.7205888,-0.4015174,0.1455652,13.40653,111.598,-284.448,0.8595993,0.4442982,0.2122216,-0.136566
2647.399999999948,2.647399999999948,-6.2244649999999995,151.5209,-267.38689999999997,-0.9968628,-0.04216374,0.06667951,0.006371303,-12.68727,127.9217,-291.61769999999996,0.5519117,0.7215545,-0.3878471,0.1559719,13.37295,111.496,-284.3536,0.8608342,0.440962,0.2128783,-0.1385632
2662.7999999999474,2.6627999999999474,-6.242251,151.518,-267.3806,-0.9969332,-0.04152132,0.06601426,0.006517635,-12.65531,128.155,-291.907,0.5567645,0.7247503,-0.3696552,0.1676465,13.33629,111.37889999999999,-284.2516,0.8622177,0.4380927,0.2132746,-0.1384535
2675.299999999993,2.675299999999993,-6.260443,151.51330000000002,-267.3707,-0.9970133,-0.04078037,0.06526923,0.006443419,-12.47369,128.4343,-292.0818,0.5620384,0.7291987,-0.3456378,0.1814293,13.30047,111.26180000000001,-284.1526,0.8649373,0.433881,0.2127566,-0.1355188
2688.4999999999764,2.6884999999999764,-6.276511999999999,151.5038,-267.3594,-0.9970905,-0.04006352,0.06457317,0.005991352,-12.29759,128.6999,-292.2475,0.5667728,0.7326823,-0.3225201,0.1947461,13.26246,111.1437,-284.0539,0.8675129,0.4298535,0.2122293,-0.1326885
2702.9,2.7029,-6.294739000000001,151.46980000000002,-267.33549999999997,-0.9971804,-0.03896569,0.0638811,0.00567101,-12.21812,129.2624,-292.6545,0.5769622,0.7264355,-0.310663,0.20711,13.22486,111.0017,-283.9568,0.8688912,0.4266123,0.2141392,-0.1310508
2716.9999999999845,2.7169999999999845,-6.312394,151.44660000000002,-267.3133,-0.9972805,-0.03749196,0.06319028,0.005740436,-12.17756,130.2193,-292.766,0.5889212,0.7240993,-0.290647,0.2106572,13.20153,110.8332,-283.8129,0.8709531,0.4219403,0.2153002,-0.130587
2730.9999999999945,2.7309999999999945,-6.3377740000000005,151.4316,-267.2913,-0.9973647,-0.03623874,0.06253081,0.006350469,-12.13256,131.1293,-292.8757,0.6000419,0.7214706,-0.2709509,0.2145121,13.17613,110.66689999999998,-283.67179999999996,0.8729553,0.4174104,0.216353,-0.1300351
2744.799999999941,2.744799999999941,-6.368100999999999,151.4285,-267.2614,-0.9974601,-0.03500205,0.06165738,0.006816541,-12.152050000000001,132.14170000000001,-293.42969999999997,0.6090783,0.7251858,-0.2434765,0.2094003,13.10905,110.43039999999999,-283.5095,0.8751416,0.4126896,0.2157326,-0.13143
2759.099999999989,2.759099999999989,-6.395721,151.4063,-267.2336,-0.9975384,-0.03401701,0.06095351,0.006689397,-12.32225,132.8039,-293.9164,0.6189618,0.7239627,-0.2234427,0.2069729,13.00338,110.2247,-283.3726,0.8758687,0.4107136,0.2154092,-0.1332937
2772.799999999961,2.772799999999961,-6.416619,151.3727,-267.2029,-0.9976254,-0.0327101,0.06027101,0.006404459,-12.47714,133.4544,-294.3803,0.6282945,0.7223285,-0.2035583,0.2050649,12.90124,110.0224,-283.2369,0.8766509,0.408653,0.2151117,-0.134955
2786.399999999958,2.786399999999958,-6.443429,151.3417,-267.1687,-0.9977161,-0.03087411,0.0597464,0.006304082,-12.60417,134.02700000000002,-294.9427,0.6455276,0.7076237,-0.1920478,0.2137296,12.77444,109.8611,-283.0694,0.8778908,0.4043439,0.2154473,-0.1392699
2800.5999999999176,2.8005999999999176,-6.467628,151.3247,-267.1337,-0.9978071,-0.02908889,0.0591827,0.005680219,-12.76939,134.4174,-295.1349,0.6729953,0.6800364,-0.1877969,0.2221716,12.648209999999999,109.73029999999999,-282.903,0.8814088,0.3960297,0.2134537,-0.1439324
2814.4999999999527,2.8144999999999527,-6.482029000000001,151.3245,-267.0973,-0.9978828,-0.02787919,0.05856077,0.004846741,-12.9252,134.81719999999999,-295.33140000000003,0.6980889,0.6531013,-0.1823496,0.2299552,12.525430000000002,109.5971,-282.7391,0.884689,0.3880454,0.2115712,-0.1482699
2829.599999999914,2.829599999999914,-6.490253999999999,151.3381,-267.0636,-0.9979423,-0.02719866,0.05794051,0.003788523,-13.18934,135.0532,-297.0486,0.7271627,0.6236814,-0.1701443,0.2308828,12.40835,109.5038,-282.6012,0.8885131,0.3780388,0.2109811,-0.152047
2842.599999999948,2.842599999999948,-6.488811999999999,151.34449999999998,-267.0348,-0.9979882,-0.02726473,0.05719834,0.002187937,-13.54407,135.1901,-298.1289,0.7582569,0.5876131,-0.1657936,0.228626,12.347900000000001,109.397,-282.4732,0.8913851,0.3693182,0.21061,-0.1570994
2855.199999999968,2.855199999999968,-6.484735,151.33950000000002,-267.00919999999996,-0.9980078,-0.02763139,0.05670993,0.0009538786,-13.763490000000001,135.3857,-299.7224,0.7786484,0.5638291,-0.1616643,0.2228635,12.28167,109.3447,-282.3981,0.8945656,0.3614877,0.2101918,-0.1577927
2869.999999999891,2.869999999999891,-6.480122000000001,151.3331,-266.9853,-0.9980306,-0.02797433,0.05614595,0.0001624988,-13.97491,135.5967,-301.2448,0.7977979,0.5400267,-0.1568089,0.217487,12.21403,109.2869,-282.3195,0.8976106,0.3537948,0.2097382,-0.1585387
2884.5999999999776,2.8845999999999776,-6.474399999999999,151.3378,-266.96320000000003,-0.9980375,-0.02844493,0.05578642,2.470729e-05,-14.05659,135.5903,-302.2201,0.8115238,0.5253586,-0.1431148,0.2120044,12.165719999999999,109.2431,-282.2772,0.899406,0.3499534,0.2105768,-0.155753
2897.699999999986,2.897699999999986,-6.497693,151.3236,-266.9465,-0.998025,-0.029316,0.0555592,0.0001592776,-14.17314,135.6419,-302.7008,0.8187903,0.5213786,-0.1294357,0.2024673,12.10079,109.20989999999999,-282.2439,0.9015372,0.3493607,0.2095728,-0.145798
2911.999999999921,2.911999999999921,-6.468308,151.3674,-266.9247,-0.9979954,-0.03055922,0.05541637,0.0005481816,-14.29055,135.7114,-303.2007,0.8262084,0.5162529,-0.1159309,0.1934498,12.034880000000001,109.1722,-282.2061,0.9035966,0.3483824,0.2085717,-0.1365307
2927.1999999999707,2.9271999999999707,-6.464696,151.3741,-266.9105,-0.9979388,-0.0320382,0.05559654,0.0009359265,-14.34107,135.8328,-303.3277,0.8305742,0.5152529,-0.1082195,0.1815198,12.03282,109.1265,-282.1927,0.9048132,0.3444258,0.210446,-0.135634
2942.79999999992,2.94279999999992,-6.452107,151.3652,-266.8895,-0.9978871,-0.03298215,0.05596938,0.0009755311,-14.32376,135.9766,-303.8273,0.8385507,0.5067953,-0.09767443,0.1745021,11.99527,109.107,-282.1805,0.9073547,0.3392382,0.2101799,-0.1320957
2956.6999999999557,2.9566999999999557,-6.434226,151.3577,-266.8657,-0.9978532,-0.03330553,0.05638005,0.001062362,-14.3814,136.0386,-304.2706,0.8475201,0.497273,-0.08486027,0.1650086,12.03454,109.0689,-282.1501,0.9083962,0.3352033,0.2111864,-0.1336237
2970.499999999902,2.9704999999999018,-6.423628000000001,151.36430000000001,-266.8473,-0.9978128,-0.03345056,0.05700438,0.00114735,-14.44249,136.1096,-304.7258,0.856205,0.4873002,-0.07208005,0.1557436,12.06811,109.02860000000001,-282.11719999999997,0.9094803,0.3311575,0.2120914,-0.1348981
2983.999999999924,2.983999999999924,-6.413900999999999,151.3737,-266.83119999999997,-0.9977552,-0.03391489,0.05773409,0.001141315,-14.262459999999999,136.1868,-304.8397,0.8638067,0.4788584,-0.05336219,0.147258,12.085189999999999,109.0287,-282.09810000000004,0.9102484,0.3283066,0.2123984,-0.1361966
2997.699999999895,2.9976999999998952,-6.402922,151.3772,-266.82030000000003,-0.997681,-0.03465796,0.05856762,0.001120864,-14.16705,136.2269,-304.751,0.8699163,0.4703918,-0.04334491,0.1417694,12.13936,109.02609999999999,-282.0175,0.9101993,0.327362,0.2125009,-0.1386166
3011.999999999944,3.011999999999944,-6.390047,151.37480000000002,-266.80769999999995,-0.9976085,-0.03493531,0.05962986,0.00105044,-14.08181,136.2738,-304.69759999999997,0.8759609,0.4615673,-0.0331867,0.1361861,12.1892,109.0203,-281.93809999999996,0.9102436,0.3262329,0.2125938,-0.1408279
3026.299999999992,3.026299999999992,-6.37151,151.37290000000002,-266.7921,-0.9975494,-0.03478192,0.06070226,0.0008522302,-13.97394,136.3614,-304.54949999999997,0.8816272,0.4520608,-0.02859023,0.1325032,12.23935,109.0419,-281.8677,0.9112338,0.324169,0.2104666,-0.142377
3039.8999999999887,3.0398999999999887,-6.33601,151.3716,-266.764,-0.9974071,-0.03503522,0.06285624,0.0008145932,-13.909699999999999,136.4584,-304.4445,0.8860667,0.4433879,-0.02972081,0.1319463,12.318999999999999,109.04860000000001,-281.8166,0.9097539,0.3270699,0.2100154,-0.1458313
3063.699999999926,3.063699999999926,-6.329714999999999,151.3709,-266.7645,-0.9973208,-0.03527284,0.06406559,0.00165988,-13.796230000000001,136.6557,-304.3098,0.8951905,0.4253856,-0.02947396,0.1296624,12.464780000000001,109.0538,-281.71119999999996,0.9072415,0.3316964,0.2091838,-0.1520929
3078.399999999988,3.078399999999988,-6.3187,151.373,-266.7591,-0.9972597,-0.03527205,0.06500227,0.001925206,-13.69002,136.6666,-304.2447,0.8959324,0.4222139,-0.03125757,0.1344009,12.56708,109.0501,-281.67,0.9093432,0.3292338,0.2048834,-0.1507406
3092.1999999999343,3.0921999999999343,-6.309509,151.37279999999998,-266.75239999999997,-0.9972064,-0.03541951,0.06573108,0.002116599,-13.5911,136.6848,-304.1948,0.8970203,0.4185107,-0.03246909,0.1383802,12.66493,109.0454,-281.6268,0.911218,0.3269657,0.2009476,-0.1496506
3105.899999999906,3.105899999999906,-6.306005000000001,151.3725,-266.7458,-0.9971645,-0.03531485,0.06641466,0.002242066,-13.489880000000001,136.7125,-304.1271,0.8968619,0.4175745,-0.03407913,0.1418059,12.728800000000001,109.0423,-281.5909,0.9123149,0.326277,0.1965445,-0.1503166
3119.999999999891,3.119999999999891,-6.30331,151.3679,-266.7409,-0.997131,-0.03527565,0.06692988,0.002403973,-13.45851,136.6958,-304.0286,0.8953572,0.4196815,-0.03661752,0.1444372,12.79486,109.03670000000001,-281.5843,0.9121646,0.3266759,0.1939389,-0.1537086
3133.799999999951,3.133799999999951,-6.284976,151.3671,-266.7257,-0.9971027,-0.0352274,0.06736229,0.002759261,-13.427200000000001,136.6856,-303.9418,0.8942258,0.4211062,-0.03874308,0.1467267,12.860269999999998,109.03059999999999,-281.5742,0.9120183,0.3270101,0.1914494,-0.1569532
3147.299999999973,3.147299999999973,-6.284927999999999,151.3613,-266.7186,-0.9970939,-0.03489471,0.06765524,0.002989365,-13.408919999999998,136.67510000000001,-303.82959999999997,0.8927318,0.4220855,-0.04415381,0.1514074,12.908819999999999,109.0269,-281.5825,0.9146614,0.3248551,0.184177,-0.1547332
3161.4999999999327,3.1614999999999327,-6.287503,151.35590000000002,-266.714,-0.9970858,-0.03468625,0.06788839,0.002813529,-13.41999,136.62730000000002,-303.7407,0.8904033,0.4255291,-0.04925233,0.1538872,13.004650000000002,109.03020000000001,-281.54699999999997,0.9157437,0.3249494,0.1811589,-0.1516669
3175.299999999993,3.175299999999993,-6.2902689999999994,151.3538,-266.711,-0.9970773,-0.034573,0.06808492,0.002476992,-13.428399999999998,136.5855,-303.6587,0.8883459,0.4284261,-0.05391407,0.1561598,13.098109999999998,109.0327,-281.5113,0.9167432,0.325013,0.178229,-0.148939
3189.4999999999527,3.1894999999999527,-6.296015000000001,151.355,-266.70660000000004,-0.9970867,-0.03427363,0.06809947,0.002423469,-13.40482,136.5792,-303.6451,0.8878437,0.4290619,-0.05622238,0.1564558,13.192070000000001,109.0765,-281.47229999999996,0.9185865,0.3235354,0.1734127,-0.1464639
3203.4999999999627,3.2034999999999627,-6.3047889999999995,151.3498,-266.70410000000004,-0.9971025,-0.03408403,0.06795586,0.002635557,-13.41254,136.5983,-303.6404,0.8878689,0.4294754,-0.05662447,0.1550272,13.276589999999999,109.15029999999999,-281.4584,0.9191658,0.3220785,0.1720359,-0.1476591
3219.3999999999505,3.2193999999999505,-6.311107000000001,151.3423,-266.7018,-0.9971242,-0.03371754,0.0678133,0.002810027,-13.39425,136.632,-303.6253,0.8887236,0.4277022,-0.05562508,0.1553932,13.3182,109.18769999999999,-281.4814,0.9211891,0.3190595,0.1677777,-0.1464999
3236.19999999994,3.23619999999994,-6.322062000000001,151.3258,-266.69849999999997,-0.99713,-0.03344696,0.06785734,0.002920465,-13.37606,136.6645,-303.60999999999996,0.8895524,0.4259508,-0.0547536,0.1557707,13.36156,109.2229,-281.501,0.9230903,0.3162025,0.1636355,-0.1454079
3258.0999999998994,3.2580999999998994,-6.330931,151.3182,-266.6928,-0.9971211,-0.03315171,0.06811687,0.003276601,-13.394739999999999,136.69500000000002,-303.4687,0.890745,0.4247888,-0.05106804,0.1533618,13.48484,109.2824,-281.5738,0.9233369,0.3147817,0.1643818,-0.146082
3272.899999999936,3.272899999999936,-6.336558,151.3117,-266.6834,-0.9971259,-0.03272246,0.06823081,0.003693949,-13.411629999999999,136.68849999999998,-303.3945,0.888072,0.4289494,-0.05303821,0.1565807,13.488949999999999,109.32509999999999,-281.67080000000004,0.9246417,0.313013,0.1611056,-0.1452768
3291.899999999941,3.291899999999941,-6.341289999999999,151.3091,-266.6731,-0.99711,-0.03223902,0.06866456,0.004191331,-13.43778,136.6709,-303.3325,0.8866547,0.4315994,-0.05289358,0.1573771,13.49146,109.39559999999999,-281.7582,0.9240498,0.3132837,0.1608348,-0.1487195
