delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,head_rot_w,left_hand_rot_w,right_hand_rot_w
2353,7.38678,185.3666,1083.275,-0.01516336674313004,-0.04638537743429625,-0.19602607968036662,-1.870537,124.9134,1069.2869999999998,-0.1374245815692327,-0.17454565033239522,-0.11414663581481066,26.39618,91.43649,1088.479,0.32797742366997934,0.12796724548167657,-0.4877177927470558,0.9793836046996283,0.9683072063465827,0.7988657886557511
2367,7.438277999999999,185.3463,1083.132,-0.015600102454241253,-0.04597159431972626,-0.19615638918925782,-1.781464,124.8815,1069.185,-0.13850425304235184,-0.17544757852725837,-0.11326070716899297,26.97906,90.85679,1091.203,0.34917694258319415,0.16747015984798097,-0.4993180709881579,0.9793701651057951,0.9680943813955751,0.7750552704894079
2380,7.495117,185.2912,1083.017,-0.016535843441310587,-0.045896136186387285,-0.19652635626579212,-1.6923899999999998,124.8386,1069.083,-0.13847169723323774,-0.17652102447489126,-0.11355244644825414,27.58408,90.56571,1093.95,0.36937001608066167,0.2068045201499627,-0.5073344033981104,0.9792841782943988,0.9678697014006057,0.7506060783092544
2395,7.572173999999999,185.2382,1082.89,-0.01772829637770646,-0.046201553290149945,-0.19736087763895158,-1.611328,124.8053,1068.9830000000002,-0.13654731935438336,-0.17714679144285664,-0.11506211021937432,28.19061,90.36965,1096.689,0.3887295912678264,0.2504510582764983,-0.5110290756526287,0.9790811038717397,0.9678504815571967,0.7245777088197999
2409,7.631302,185.2199,1082.741,-0.01873669846583341,-0.046651755525666555,-0.1985328971810753,-1.533127,124.779,1068.889,-0.1342053304369902,-0.17759639753491155,-0.11650070491378116,28.77617,90.23807,1099.403,0.4046641845771345,0.29877033370296263,-0.5088616614918458,0.9788039837341603,0.9679235685835489,0.698600740683333
2423,7.723618,185.2052,1082.563,-0.019536923387886984,-0.04682891520796344,-0.19971253182941215,-1.456833,124.7518,1068.813,-0.1315311262197848,-0.17820251764393455,-0.11769768222497402,29.31652,90.37588,1102.077,0.4168744267449119,0.34695653732228704,-0.50073970186913,0.9785398642647457,0.9680344421246524,0.6746084972096368
2437,7.80735,185.1678,1082.386,-0.020097948341143826,-0.0470044573558288,-0.2008792699835094,-1.376724,124.7146,1068.744,-0.13096744801530102,-0.17934470138806152,-0.1174942733835834,29.840850000000003,90.56873,1104.712,0.42501216419006466,0.3917478853119448,-0.4891439470676045,0.9782812337728111,0.9679246362018327,0.6531741373410472
2451,7.886887,185.1218,1082.175,-0.021039402877300304,-0.047639951551076,-0.20211515726924234,-1.300049,124.6615,1068.695,-0.1310104844282431,-0.18100900207940845,-0.11696927168921152,30.36289,90.87372,1107.322,0.43022578973516046,0.43583887763618634,-0.4752642221597445,0.9779760946693979,0.9676725601238205,0.6317231685813651
2465,7.986069,185.0696,1081.981,-0.021801774849567957,-0.04878613827392192,-0.20314898063958475,-1.2271880000000002,124.5976,1068.655,-0.13020075409675164,-0.1828910197553543,-0.11709070606117712,30.87997,91.26744,1109.906,0.4322022563770617,0.4794227612125273,-0.4595375178728462,0.9776886452193377,0.9674132545502871,0.610065812254052
2479,8.110809,185.0309,1081.784,-0.021636810308028984,-0.05013430241280415,-0.20446504882768365,-1.161957,124.5204,1068.621,-0.12782145408927859,-0.18479483062609237,-0.11854470381796885,31.36196,91.77133,1112.475,0.43034365852140943,0.5214109908981699,-0.4424055835291345,0.9773497040308391,0.9671916561080779,0.5892471585024768
2492,8.24337,185.004,1081.528,-0.020397935522125613,-0.05146486000740861,-0.20588449445594006,-1.104355,124.4296,1068.599,-0.12357451333458341,-0.1867316827873476,-0.12126166511173035,31.76422,92.35597,1115.002,0.4242612682964739,0.5590560264871106,-0.42592124839194,0.9770091439456823,0.9670347599087931,0.5710077281790168
2506,8.343697,184.972,1081.278,-0.0179384900478848,-0.05279944010206979,-0.20725403551159713,-1.051712,124.3289,1068.59,-0.11928454216687827,-0.18879274178601396,-0.12392004467031961,32.06463,92.98575,1117.477,0.412913022835408,0.5932515233624365,-0.40956648537767837,0.9766965723620962,0.9668362432066061,0.5566064674942705
2520,8.430862,184.929,1081.002,-0.014687622565834724,-0.05358421053030865,-0.20875567154291835,-1.013374,124.2287,1068.587,-0.11607190489648538,-0.19046926702199124,-0.12570834606857506,32.2382,93.65721,1119.897,0.3942687404403285,0.6257391790382479,-0.3926685937042821,0.9763882812303066,0.9666675658893858,0.5466388347404871
2534,8.493613999999999,184.8648,1080.69,-0.011171670108785238,-0.05410253341706849,-0.21045610889766636,-0.995636,124.1084,1068.604,-0.11420767364209757,-0.19171802133350369,-0.12660186868982723,32.28626,94.33256,1122.211,0.3691986536754763,0.6535878077466,-0.37806067129812415,0.9760411548149438,0.9665261374745486,0.5418352706375074
2548,8.55217,184.8163,1080.355,-0.008071944468682233,-0.054478731536069094,-0.21183292040081422,-0.9735107,123.9786,1068.617,-0.11319158848115854,-0.19385593373564344,-0.12732061052739657,32.26547,94.98323,1124.434,0.34008602606247346,0.675712116657674,-0.3681990254840937,0.9757529017928556,0.9661247349009986,0.5405405700885033
2564,8.600235000000001,184.7395,1080.022,-0.005131324867716587,-0.05464234396828719,-0.21298205449080382,-0.9708405,123.8254,1068.638,-0.11343816504411483,-0.19603155517160176,-0.1279038283052729,32.09896,95.67285,1126.485,0.3064139445494171,0.6927844594999405,-0.3616595152154351,0.9755134690077988,0.9655796304776125,0.5434727061363601
2576,8.669662,184.6615,1079.657,-0.0030851452505443206,-0.05466139866790596,-0.2139068524679139,-0.9971619,123.6734,1068.659,-0.11433832688483422,-0.19796399701788742,-0.12843824671017415,31.84776,96.39988,1128.328,0.27388302284684574,0.7045076214849592,-0.35950190502839546,0.9753186514374271,0.9650080930603097,0.5471887072544848
2589,8.700371,184.5761,1079.268,-0.0013178616883107955,-0.05416399108382829,-0.2146867051838831,-1.05381,123.5321,1068.68,-0.1145864147078462,-0.19916119458473314,-0.12966568204260623,31.65092,97.10071,1130.14,0.2417916499575058,0.7136463537145287,-0.36208956591285646,0.9751790317309584,0.9645680810789923,0.5487593517178762
2603,8.744812,184.4843,1078.858,-0.0003551905393260925,-0.05321828970870508,-0.21557669845198868,-1.137352,123.3928,1068.698,-0.11297090974440879,-0.20024343363011912,-0.1321299807988183,31.42433,97.8089,1131.799,0.20800491381002734,0.7203491711117727,-0.3697307072494231,0.9750355760507929,0.9642000876444914,0.5487533431572937
2617,8.761215,184.3732,1078.426,-0.0001659798916903172,-0.05182093684450392,-0.21639642802759518,-1.24855,123.2525,1068.708,-0.11154420564425052,-0.20100753981673095,-0.13473238541551424,31.19659,98.47447,1133.381,0.16475141064816992,0.7250951380786675,-0.3851862364375416,0.9749293045611724,0.9638470020933114,0.5465579353400684
2631,8.805847,184.2697,1077.952,-0.0009927619383864814,-0.05007329260674299,-0.21712599150735348,-1.388168,123.1036,1068.718,-0.10974883929075223,-0.20234147587597615,-0.13746522573811737,30.94921,99.08836,1134.86,0.11166269596622658,0.7253315611920018,-0.4105561487763882,0.9748579299586181,0.963387996150789,0.541173925249755
2645,8.890533000000001,184.208,1077.445,-0.0018748948075776855,-0.04825757102086583,-0.2175834634037018,-1.55201,122.9491,1068.72,-0.10917798302957551,-0.20357425952827185,-0.1393994629372276,30.69687,99.66832,1136.183,0.06103391164492897,0.7206376303627509,-0.4414561268429492,0.9748462073895946,0.9629150941863577,0.5311052206552863
2659,8.94928,184.108,1076.9209999999998,-0.002709288909892839,-0.04623760276619229,-0.2175128768706501,-1.7562870000000002,122.7914,1068.694,-0.11236350737766511,-0.20372470801133954,-0.13995117762438014,30.44357,100.2039,1137.3,0.018550895843213733,0.7132515679496325,-0.47097022793738585,0.9749578925468998,0.962436675027003,0.5187630571632985
2673,9.007263,183.9825,1076.385,-0.0035100713554420265,-0.04409620512200952,-0.2169466830858269,-2.026939,122.631,1068.616,-0.12211145335412477,-0.1999018832985247,-0.14031918109575267,30.32341,100.1677,1138.463,-0.017753540674243118,0.7049984145191034,-0.49601452670592594,0.9751806708456516,0.9619971712172879,0.5065882318172965
2687,9.071732,183.8305,1075.86,-0.0043803131917823455,-0.04216906178011448,-0.21657361113563817,-2.342606,122.4528,1068.5169999999998,-0.13049260157238415,-0.19571202084612663,-0.14335555302758604,30.15137,100.2957,1139.583,-0.05319273733094135,0.694085630984806,-0.5236163101139345,0.9753452999038833,0.9613103927698644,0.491163546426578
2701,9.127808,183.655,1075.327,-0.005134063467575764,-0.040392610235637554,-0.2163620306845151,-2.715683,122.2439,1068.406,-0.13086101143096993,-0.19404713384732433,-0.15170069110953072,29.9263,100.2715,1140.263,-0.0851767388252054,0.6815384865426974,-0.5487116909268714,0.9754637615558743,0.960316617501641,0.4766190247612508
2715,9.203148,183.502,1074.769,-0.005262818824218059,-0.038947134904677626,-0.216732780157803,-2.958298,122.0664,1068.3590000000002,-0.10660255826479356,-0.20284786425382662,-0.16222857571682905,29.62151,100.3636,1140.681,-0.11736986587872189,0.6653870447916848,-0.576016999861768,0.975439554983193,0.9597762904760418,0.46009652365264353
2728,9.250641,183.3564,1074.195,-0.00417890274466065,-0.03747671061106786,-0.21727542309190245,-3.2535550000000004,121.8672,1068.314,-0.10332542545297285,-0.20602665032867176,-0.16723282816325385,29.30908,100.3707,1140.995,-0.15223897411777843,0.644951648761729,-0.6062225939856197,0.9753816809095093,0.9585979642132717,0.4397213118106058
2742,9.32312,183.2426,1073.559,-0.00137548381414668,-0.035314001736967415,-0.2177015680022228,-3.702927,121.6066,1068.216,-0.11111798460138261,-0.20489250808627546,-0.17122290499564863,28.95088,100.115,1140.928,-0.19405237319031907,0.6168693268084877,-0.6414955958751333,0.9753753414019508,0.9572641069386723,0.41267337032434737
2756,9.345245,183.095,1072.981,0.003064355757711001,-0.032437563510826634,-0.21760512644417265,-4.121017,121.3803,1068.116,-0.1175453800440568,-0.2063086969936968,-0.17308617851729274,28.578,99.74572,1140.736,-0.23562513115800515,0.5851686311394814,-0.6766187643705623,0.9754929129124859,0.9558561502555397,0.3797966803419585
2770,9.298706,182.8796,1072.422,0.0075323616223677585,-0.029849090107082893,-0.21797029294336095,-4.523849,121.1628,1068.028,-0.11861161596120098,-0.21025548316411413,-0.17699666939765007,28.20702,99.31134,1140.427,-0.27227216535096144,0.5510786113053432,-0.7105387378152667,0.9754697569593608,0.954146789220944,0.34251267743072084
2784,9.278107,182.6401,1071.898,0.011511196607851775,-0.02728291307142854,-0.21847663235841916,-4.93927,120.9582,1067.928,-0.1152030720237522,-0.21400969531286956,-0.18361899768388384,27.8389,98.69318,1139.757,-0.3043920886717686,0.5157035161654259,-0.7409617908472521,0.9753927906850226,0.9524768586154462,0.3039259190544425
2798,9.246635,182.4368,1071.401,0.01574423054544861,-0.024304030506750472,-0.2200601750404597,-5.368996,120.7838,1067.813,-0.11199317445357171,-0.21686583390419836,-0.1896289538667842,27.491,98.07913,1139.03,-0.3300590874934203,0.48172706088542316,-0.7664401609861825,0.9750563843526284,0.9510350145059001,0.2675247973575109
2812,9.180641,182.2572,1070.838,0.018692204458512197,-0.02190783955666002,-0.2214603765825337,-5.807114,120.6401,1067.686,-0.10993485457243973,-0.2193216700608034,-0.19401375989809394,27.17743,96.95552,1137.331,-0.35387206651812697,0.45264325257992577,-0.7797657972530209,0.9747440431530542,0.9498268230378006,0.2487045392959618
2826,9.096146,182.114,1070.247,0.0195725755791839,-0.020620738845559226,-0.22207377451145055,-6.2576290000000006,120.5134,1067.543,-0.11016258696599818,-0.22203892231235633,-0.1973427916677512,26.84746,95.91905,1135.701,-0.37831100865700457,0.41730293752323505,-0.795561385745071,0.9746152769626062,0.9484823372040752,0.2232064528072184
2840,9.00383,182.0043,1069.614,0.018390054821312007,-0.01995303491939545,-0.2211898769222187,-6.729126000000001,120.4072,1067.375,-0.11287490462901673,-0.22409251189636936,-0.19982967416289613,26.51386,94.72772,1133.8010000000002,-0.40259724830272176,0.37839605424557615,-0.8109846194276175,0.9748531790112335,0.9471588585559005,0.1924469507222658
2855,8.938408,181.934,1069.01,0.015890008453669748,-0.019646499643095963,-0.2188475434319413,-7.215117999999999,120.3271,1067.192,-0.11821182683640832,-0.22538794737268647,-0.20058398136745986,26.2146,93.47404,1131.778,0.42023234919484354,-0.34719919171392344,0.8218424407004393,0.9754318404772938,0.9460403287354638,-0.16562758413660023
2868,8.841705,181.8486,1068.477,0.013468436405919226,-0.019240505886922176,-0.21563593932018768,-7.703781,120.2739,1066.999,-0.12451335430938282,-0.22670050123716726,-0.19968073729790306,25.96741,92.08495,1129.504,0.43596478581984666,-0.31833689310425384,0.8302020715853196,0.9761913469333229,0.9451089410695515,-0.13914326555471557
2882,8.722687,181.7378,1068.026,0.011248686799670098,-0.01831328132383964,-0.2127612972687635,-8.220291,120.2965,1066.781,-0.13428252010510439,-0.2264307892952961,-0.19538038973015295,25.74596,90.4954,1126.741,0.45209262456381744,-0.2927890192440729,0.8343064905163808,0.976867811506219,0.944734780645989,-0.11755649240825936
2896,8.568382,181.6273,1067.667,0.009816307993132524,-0.017049028257598176,-0.21087543300070885,-8.774185,120.3622,1066.524,-0.14857720512739103,-0.22524680334274344,-0.1899727920996397,25.62771,88.76823999999999,1123.424,0.4659926296749004,-0.29014354575876944,0.8260780735915824,0.977314955625677,0.9439804182091257,-0.12752493197183135
2909,8.400345,181.5205,1067.266,0.009025961985342043,-0.015324527780495142,-0.21031312477643294,-9.343719,120.4232,1066.273,-0.1593157854921826,-0.22430429724114662,-0.18844133782751604,25.54092,86.99378,1119.7710000000002,0.4776785559403319,-0.29095968910442177,0.8166307469078409,0.9774722913747051,0.9427597387086172,-0.14240744262769145
2923,8.181763,181.4236,1066.861,0.007618307202095316,-0.013024463519030308,-0.2104468373906537,-9.960175,120.5511,1066.0220000000002,-0.1673056574618446,-0.22211788534711477,-0.18797454273121808,25.3849,85.20956,1115.954,0.4942795982815248,-0.26599062501792814,0.8174543272474307,0.9774888507689935,0.9419862171365223,-0.12924816822561425
2937,7.966995000000001,181.3695,1066.462,0.0048143051508051805,-0.011019418469165121,-0.21046351188198706,-10.59341,120.7362,1065.764,-0.17500111252384049,-0.21859533058632866,-0.18700885730197658,25.18959,83.39554,1111.773,0.5132644894952679,-0.2414003297242042,0.8148095628566294,0.977527751549191,0.9416041521530589,-0.11987835880423087
2952,7.796478,181.3224,1066.125,0.0015871508523905603,-0.008898971291700739,-0.21024723144152763,-11.24516,120.9551,1065.488,-0.18279830446649634,-0.21416318570682302,-0.18707006846032123,25.00648,81.48019,1106.382,0.5286176123685561,-0.24974160801204343,0.7983103059814732,0.9776064601532122,0.9411289493253991,-0.14454481825749482
2965,7.640076,181.2371,1065.828,-0.0014539184849851848,-0.0067853328942525815,-0.2102637416393258,-11.9257,121.2087,1065.206,-0.18991189044417014,-0.20861248391024118,-0.18824419678253845,24.87144,79.77307,1101.275,0.5262875127767844,-0.2928853562821191,0.7734061452617801,0.9776200715668558,0.940732920547813,-0.19769308648012074
2979,7.5737,181.1853,1065.509,-0.004128104986858759,-0.005038918805727279,-0.21013848440767727,-12.62436,121.4872,1064.929,-0.19806759494949625,-0.20198856984896119,-0.18866752089193004,24.79134,78.31106,1094.879,-0.48777712697784487,0.3880410632964738,-0.7225258709837677,0.9776499298917436,0.9404118310834816,0.29908857108242903
2993,7.608986,181.1865,1065.167,-0.0050310795778529946,-0.003984879535193983,-0.2087518057229108,-13.32321,121.7719,1064.672,-0.20761462336654002,-0.19602715396390913,-0.18818792645138266,24.52641,77.03894,1088.516,-0.4777878719950626,0.42109307017610476,-0.6881103293029416,0.9779475919397702,0.9397099698370283,0.3477118783284359
3007,7.691765,181.218,1064.856,-0.0029151970751410744,-0.004621205331953574,-0.20603851205760346,-14.03446,122.0293,1064.433,-0.21804018527991217,-0.1905272128899687,-0.18847120563247124,24.07875,76.23634,1080.949,-0.37698374658197986,0.5483372998792946,-0.5548947752705599,0.9785286289303863,0.9384223267798593,0.49930075981469624
3021,7.762146,181.2246,1064.593,0.0013504535803219567,-0.007163119529527582,-0.20291048307881704,-14.74857,122.2263,1064.221,-0.2251119063817287,-0.18756500313529445,-0.192635513322314,23.79951,76.50805000000001,1071.842,0.07580131098417153,0.710861961873146,-0.2267225336427782,0.9791701598039303,0.9365017662615963,0.6614577274123736
3035,7.76329,181.1688,1064.294,0.0063113802382287,-0.010425902663666883,-0.20019177645534245,-15.41805,122.3695,1064.0549999999998,-0.22381948612929192,-0.18721873326756827,-0.19819952824213583,23.65799,77.2059,1063.064,0.2738048794784035,0.6590245693108632,-0.2699195503990161,0.9796809274824078,0.9357194721427473,0.64642164361262
3049,7.692145999999999,181.0123,1064.072,0.011542612349098617,-0.01411631850228138,-0.19756628496818696,-16.06865,122.49190000000002,1063.888,-0.2229861670441847,-0.1849651857629604,-0.20170801326360263,23.37399,78.86381999999999,1053.933,0.35067800052524734,0.4957489240094596,-0.44318070347399374,0.9801199215891747,0.9356168696362133,0.6594306698655847
3063,7.631111,180.8989,1063.78,0.016489063031648647,-0.01708075584780922,-0.1952244242120662,-16.72592,122.5111,1063.747,-0.22578223748157758,-0.17858937030229444,-0.20616932343419864,22.65148,82.39202,1044.196,0.3271354072242525,0.2921533611682943,-0.5307613120879496,0.9804712044578735,0.9352125042617465,0.7252042943122777
3077,7.522582999999999,180.7741,1063.577,0.021006785160694062,-0.01922285571516851,-0.19315945529416148,-17.41371,122.4995,1063.584,-0.2282741105110251,-0.17123460354449263,-0.21360328626702665,21.72699,87.23347,1034.554,0.2725589072618488,0.12427603155557757,-0.5181759605414085,0.9807541086459077,0.9343143352829856,0.8010997340968304
3091,7.349013999999999,180.6381,1063.404,0.023082067534713414,-0.020298770662884207,-0.19315563266156657,-18.10246,122.4345,1063.422,-0.23287496822997086,-0.1641051749056863,-0.2233418472545001,20.83626,93.45375,1025.74,0.20246984230626233,-0.006008995589104574,-0.4566704489800137,0.9806865348514828,0.9321787167737803,0.8662689859142367
3105,7.155227999999999,180.6103,1063.136,0.022424279027229353,-0.0206582601705418,-0.19457212267629678,-18.74237,122.349,1063.247,-0.24039112203652577,-0.1584680338642495,-0.2327501762416114,20.11147,100.3012,1018.541,0.10548620789980248,-0.09463961204641119,-0.3665976568734376,0.9804142374904983,0.9289388279906908,0.9195227902284585
3118,6.942368,180.6939,1062.767,0.01958489526319965,-0.020756740144697628,-0.19511534067087377,-19.31763,122.3021,1063.101,-0.24801224524528717,-0.1545388094343932,-0.24011613716395472,19.60773,107.7479,1012.79,0.03321761857752315,-0.12190546001620191,-0.27415362544885435,0.9803650307161021,0.9257169779476083,0.9533495887068528
3132,6.715775,180.865,1062.342,0.013974422107641781,-0.019880903755282047,-0.1931441289604666,-19.81087,122.3192,1062.982,-0.25398623843553364,-0.1517413261016771,-0.24406350638167354,19.35883,115.3661,1008.688,0.004508934394420763,-0.12605996001861972,-0.18574186825354938,0.9808694156923915,0.9235250757239651,0.9744683239430679
3147,6.506729,180.9567,1061.996,0.008446919765166212,-0.01755715176364072,-0.18860296814840494,-20.23678,122.415,1062.89,-0.26158207932239097,-0.14964761328498505,-0.24448454805724285,19.04964,122.3679,1005.568,-0.009931676287398225,-0.11976533272600205,-0.12552819116157266,0.9818601307589798,0.9216331772330723,0.9847843927006845
3160,6.3234330000000005,180.9309,1061.872,0.003743571607927625,-0.012993764428780549,-0.18359645404079503,-20.59822,122.622,1062.823,-0.2697967054241356,-0.14718062021802192,-0.2415977686130858,18.70403,128.8657,1003.348,-0.028664461446759958,-0.11427516344262545,-0.0697861070025325,0.9829086884452858,0.9204227946849745,0.9905803525911261
3174,6.082153,180.8303,1061.952,-0.0004562322328541899,-0.00774331633747008,-0.18215253753851554,-20.92018,122.9241,1062.777,-0.2767731878735642,-0.1428992970976747,-0.23772495182937567,18.33363,134.7416,1001.803,-0.04417294783137036,-0.10298869493004788,-0.03171133576781844,0.9832396889734097,0.9200343692716139,0.9931950818345372
3189,5.810547,180.872,1061.904,-0.007321454053479491,-0.003360858208229364,-0.1850400255828404,-21.21105,123.2763,1062.732,-0.2831768996144158,-0.13778396332418608,-0.2348712010128816,18.06068,139.96900000000002,1000.646,-0.050675023285499284,-0.09413827156559643,-0.009317006412596222,0.9826979647251484,0.919598793991278,0.9942249349282907
3205,5.597687,181.0739,1061.73,-0.01554724934358289,-0.0007274437219690968,-0.18717766434591607,-21.48132,123.6535,1062.685,-0.28634090657409283,-0.1301628611646755,-0.23368671703152447,18.03207,145.0112,999.8726,-0.06576064279528285,-0.0913578960282926,0.026569494884861485,0.9822027671685147,0.9200309957163293,0.9932891495601863
3216,5.51796,181.4189,1061.565,-0.021249919415165852,0.0014844465363693811,-0.18746539649033392,-21.7453,124.0151,1062.636,-0.28747091705366684,-0.12086874263932475,-0.23462551267546725,18.23692,149.85399999999998,999.4624,-0.0975614457088346,-0.09172455741989922,0.07376583766512038,0.9820402040965795,0.92070738440771,0.9882443883326071
3230,5.428696,181.6861,1061.46,-0.022327431055027186,0.003930140146652927,-0.18573397855662802,-21.99516,124.316,1062.591,-0.2879449149811245,-0.11087325806503165,-0.23725707577294813,18.47305,154.2492,999.3583,-0.13493113294789716,-0.0805973652262738,0.11058563962640658,0.9823385002281224,0.921142728668162,0.9813605200885137
3244,5.271912,181.8173,1061.4969999999998,-0.020452538921285218,0.005023545216435922,-0.18322952622330446,-22.23053,124.563,1062.549,-0.2884118404355474,-0.10173538558236855,-0.23967835254274714,18.64586,158.32500000000002,999.5155,-0.16321951542467464,-0.06259503042363644,0.14252339446187695,0.9828445443533351,0.9214243370670115,0.9742321766303259
3258,5.107117,181.9206,1061.548,-0.01703584186141324,0.005615539550064718,-0.18181361720511788,-22.42126,124.7465,1062.519,-0.28845479774808885,-0.09291638977154287,-0.24149693107511927,18.7603,162.12539999999998,999.8981,-0.18316696986958805,-0.04846225550168261,0.17823230532359435,0.9831693925292964,0.9218674560093933,0.9655747077670997
3272,4.937935,182.151,1061.5030000000002,-0.011927752302412917,0.006252399185487592,-0.18082724384011525,-22.57576,124.8484,1062.498,-0.2891244707616442,-0.085125538467923,-0.2433007293336703,18.78071,165.503,1000.483,-0.19124389648070672,-0.0346817102326408,0.20853118176895105,0.983422668090697,0.9219357017780846,0.9585080580069532
3285,4.800796999999999,182.4279,1061.42,-0.0074440456870628335,0.006199626967356009,-0.17853034763275658,-22.70164,124.8891,1062.476,-0.2899578458380152,-0.07819126863521639,-0.24526576096718908,18.67294,168.68970000000002,1001.06,-0.19053543812200585,-0.021363369331045524,0.23247583517812073,0.9838867138971853,0.9217674759088533,0.9535170891644867
3300,4.6590810000000005,182.6514,1061.425,-0.0031884790209044415,0.00470019763223043,-0.17412781582691308,-22.80331,124.8961,1062.445,-0.2904858204853623,-0.07247375769865766,-0.24775631290541836,18.44234,171.2618,1001.963,-0.17296625283549175,-0.011788551291113294,0.24665396483353286,0.9847066799301708,0.9214023833035676,0.9534702549478951
3314,4.528999000000001,182.8536,1061.502,0.00011973700676538455,0.0025068887716828067,-0.16920939300361157,-22.87464,124.8734,1062.398,-0.2902089128056646,-0.06719014806345674,-0.2509263559890391,18.37387,173.8627,1002.775,-0.1699098392860392,-0.0029066286979123335,0.26997215097457106,0.985576928753451,0.9210321573112562,0.9477537843351344
3327,4.441071,183.0719,1061.546,0.0024956066605258827,0.0006380493137107287,-0.16392063370038348,-22.9332,124.8475,1062.348,-0.289950274256368,-0.06233327397969896,-0.2540990603399227,18.43643,176.1915,1003.666,-0.1789796878037234,0.009491852628255207,0.29342059911707147,0.9864701671554664,0.9205851774539915,0.9390316970694568
3341,4.335403,183.3499,1061.65,0.005108359814528822,-0.00042015795180952507,-0.15790149469896153,-22.91908,124.7859,1062.3,-0.288991750678018,-0.05925319270770713,-0.25689146404485713,18.61591,177.9446,1004.695,-0.1966300176465229,0.02671868267768531,0.3094647088563033,0.9874415659162494,0.9203149476645958,0.9299754524334396
3355,4.214859,183.5504,1061.805,0.0073613847162862876,-0.00025893306106106987,-0.15192822030160108,-22.86415,124.7458,1062.2579999999998,-0.28760663100191475,-0.05694034201339052,-0.25801980990360923,18.72597,179.5871,1005.625,-0.20651591099658428,0.04300125485321808,0.3200483884656708,0.9883640821300199,0.9205791660430035,0.9236184816399174
3369,4.133224,183.6554,1062.0,0.008976917162338865,0.0011403323755656944,-0.14657974017770262,-22.81075,124.72350000000002,1062.219,-0.2870421386193829,-0.054606556118978036,-0.25869379250382507,18.77327,181.1303,1006.504,-0.21049881298447407,0.058152436384066315,0.330112092451156,0.9891574669231239,0.9207075846356562,0.9183324835223048
3383,4.098892,183.7734,1062.245,0.010100955334606913,0.003105058677586204,-0.14250493794799401,-22.65282,124.6888,1062.179,-0.2875313618532889,-0.05432978296474053,-0.2587651789924016,18.75706,182.0503,1007.414,-0.20648487463999998,0.0650636711372739,0.3374812886401134,0.9897376783635022,0.9205512331070052,0.9160988456825239
3397,4.104233,183.9385,1062.448,0.010549259196648137,0.0051645574963957944,-0.13919815158526655,-22.49985,124.6941,1062.131,-0.2864887211882286,-0.0531533731858657,-0.25901952012928353,18.74237,183.1464,1008.27,-0.20262227016164477,0.07188021546904694,0.3476729174897773,0.9901948874193975,0.9208734004969918,0.9126340957376134
3413,4.107475,184.1268,1062.618,0.010278131782070706,0.006700224102886413,-0.13566884017424072,-22.3053,124.7343,1062.085,-0.2844327286610921,-0.051472569713159805,-0.25794975569698814,18.75439,183.9267,1009.095,-0.201204589031378,0.07775482025439742,0.3564772290346335,0.990678269071154,0.9219059176344371,0.9090626416588188
3425,4.152298,184.2862,1062.844,0.009199945313100312,0.007573883219630834,-0.13136187195717192,-22.06879,124.8147,1062.045,-0.28204215933614,-0.04994158736712152,-0.25531509892051224,18.78738,184.556,1009.844,-0.20342438842926355,0.08492549392580749,0.36316331306713856,0.9912628591322884,0.9234566900897241,0.9052726587695761
3439,4.209137,184.3996,1063.122,0.008258240705682098,0.008235692111513796,-0.1273293713882907,-21.78993,124.9109,1062.008,-0.280006721574984,-0.04905953931038573,-0.2512023466127969,18.81638,185.0409,1010.554,-0.20548829301502475,0.0921937605435713,0.3673576616066931,0.9917919166930904,0.9252495763477582,0.9023985928676244
3453,4.250717,184.4618,1063.412,0.007385888375545591,0.008857031769038825,-0.12451664890681594,-21.48266,125.0077,1061.978,-0.27934006652556376,-0.04906447427576809,-0.24668847575832686,18.810650000000003,185.3975,1011.208,-0.2035125906945172,0.09835331468979305,0.3698535398558732,0.992150495532892,0.9266642328942936,0.9011756820811447
3467,4.336929,184.5384,1063.707,0.006333778826377833,0.00953926291489434,-0.12269792155185169,-21.15746,125.106,1061.964,-0.2786406127082821,-0.04936920941299838,-0.24220827405359763,18.7748,185.6395,1011.821,-0.19855765762139044,0.10266146684585618,0.3718830323141849,0.9923780054775876,0.9280394614947501,0.9009653101544868
3481,4.443931999999999,184.6224,1063.993,0.00534314076078925,0.009812718562750854,-0.1219278044364275,-20.81223,125.2046,1061.955,-0.2766476670063543,-0.04953592652028779,-0.23759617146035694,18.71986,185.7454,1012.422,-0.19215594524829516,0.10503069092204208,0.37483261824937664,0.9924760812767887,0.9298173582113309,0.9008580104358785
3494,4.572296,184.6879,1064.294,0.004769328442917587,0.009843063017610985,-0.12115223594562538,-20.45479,125.3143,1061.961,-0.273231993656573,-0.049323264923498436,-0.2330591465345603,18.68324,185.7366,1012.967,-0.18721452155698215,0.10680631984618895,0.3776542418842546,0.9925736765308711,0.9319844029791073,0.9005111917938237
