delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,head_rot_w,left_hand_rot_w,right_hand_rot_w
10680.908,-16.289,177.566,-17.716,-0.05238728662219023,0.02148050582333109,0.01888920966423275,-42.331,131.111,19.016,0.1419127874342619,-0.19112754913994578,-0.4697175731202392,71.212,157.012,-2.839,0.5623857830177713,0.1208716384846791,0.5156483033924135,0.998217089529226,0.8501155346330452,0.6349953584696842
10694.58,-16.173,177.487,-17.738,-0.050225921845121646,0.022506537189998586,0.019844614434829523,-38.913,127.342,19.539,0.06821945818417044,-0.2510756813619598,-0.4068427256674275,75.031,162.521,-8.572,0.5949085545297212,-0.424739757396491,0.6128684588528563,0.9982870347933283,0.8756632368240569,0.3001203131703225
10708.496,-16.041,177.471,-17.724,-0.051164643852524255,0.024331201267166234,0.018363888170824877,-36.266,123.49,19.456,0.028484266095386415,-0.27607189496060897,-0.3748897144364134,76.305,164.645,-16.884,0.2985223434685712,-0.7713210653603371,0.4947865750965652,0.9982248942375612,0.8845511050287881,0.2667104603978593
10722.412,-15.878,177.496,-17.685,-0.050228201265529064,0.025812753111120985,0.016094762392076,-34.637,119.658,19.462,0.004728910028848607,-0.25178794264892695,-0.3665723560609942,72.776,164.865,-24.736,-0.0380704343316441,-0.8093551165414415,0.5308883627506502,0.9982744052603956,0.8956590741562614,0.24829918174235682
10736.328,-15.667,177.525,-17.627,-0.04642405039851688,0.026964612226920443,0.013176610051029285,-33.648,115.284,19.928,-0.03318975533632865,-0.16676432918482123,-0.353988474417797,65.441,163.88,-30.39,0.19144606554034593,0.6704973391843211,-0.7167742365676343,0.9984708779827336,0.9196631223614504,-0.004051657531444458
10750.244,-15.436,177.497,-17.593,-0.04037196569259421,0.02661858974917365,0.01381494037277023,-32.638,109.883,20.735,-0.053582579001616455,-0.03413650258783541,-0.2821907364890354,58.683,162.902,-31.732,0.13480142681200957,0.528939017811463,-0.8276599390194392,0.9987345505630503,0.9572523150446709,0.13050331838091114
10763.916,-15.185,177.412,-17.59,-0.03414906979918195,0.02655805179848118,0.016443950540841516,-31.187,103.593,20.969,0.027623152265767323,0.0648087746435926,-0.13572490023542957,52.376,162.595,-30.29,0.07790958131155067,0.39689561822895947,-0.9060623282417455,0.9989284796256087,0.9882386025875436,0.12431823161410575
10778.076,-14.905,177.271,-17.625,-0.02788477575228821,0.024627083858015857,0.02129666833715023,-29.599,97.025,20.034,0.1297574344325045,0.031016439153614524,0.01425174242356679,47.763,164.472,-25.337,0.27040009790370123,0.26360064868749744,-0.9252422636535448,0.9990807764838798,0.9909580599347365,0.03640382692058389
10791.992,-14.613,177.093,-17.688,-0.02242565290156522,0.02284958242751382,0.028964016919589473,-28.524,91.481,17.924,0.10584953377833378,-0.024346009401811593,0.08124330280039395,45.589,165.329,-17.533,-0.4748310343084012,-0.34444429022681494,0.7608282698611764,0.9990676015158877,0.9907586354784902,0.27754992986453597
10805.908,-14.325,176.903,-17.768,-0.018318781993123413,0.019858228359742745,0.03554553393874754,-27.723,86.856,15.517,0.04310524933364239,-0.03509766249999917,0.131657177289201,42.17,163.865,-13.589,0.2076887123838819,-0.6585159765458011,0.407682686887768,0.9990027967977418,0.9897355602559507,0.5975089406814138
10819.58,-14.007,176.686,-17.851,-0.009614329500199803,0.014849702272312946,0.042392894003962206,-27.073,82.564,12.008,-0.011234884861910197,0.01545108804582324,0.20742317890396653,37.451,160.276,-11.228,0.3562932285465342,-0.6047145179501008,0.49869647562289793,0.9989443896176874,0.9780647555728161,0.5086032955787493
10833.496,-13.723,176.542,-17.917,-0.012172043875224806,0.011347133661105423,0.04445902195244735,-26.008,78.411,7.89,0.03295741145893838,0.0803736830882336,0.314549760240887,33.818,156.464,-8.287,0.3184282715506296,-0.4696446015503917,-0.6356322263872842,0.9988726041255753,0.9452578105623667,0.5234587442098916
10847.412,-13.46,176.484,-17.941,-0.01987417301567031,0.008420785343641398,0.04144486953335838,-25.128,75.032,3.175,0.1384689091298964,0.08403843807315325,0.441401114098645,30.575,152.537,-3.807,-0.18516970881251862,-0.4383850104018265,-0.5987175050542024,0.9989076185566423,0.8825695205495576,0.6442577983501238
10860.596,-13.145,176.505,-17.93,-0.020244818583774915,0.006876935032998199,0.03455577066566909,-25.154,73.221,-2.297,0.24596837182076292,0.006424015371893438,0.564401959230987,28.262,146.987,2.16,-0.5097578465261007,-0.08180557953853052,-0.6345608685694125,0.9991740357909445,0.7879776142166525,0.5751411036796712
10874.268,-12.784,176.528,-17.926,-0.017312528290164903,0.007039810636731998,0.028585699701745928,-26.333,73.641,-6.676,0.3464815516279911,-0.05148185032534103,0.6207077361768366,27.348,139.279,8.498,0.6196618981280364,-0.049100940073612126,0.5129836832219838,0.9994166174338723,0.701442841376805,0.5919932182383965
10888.428,-12.41,176.515,-17.969,-0.01544514474836379,0.00649668322342586,0.023627917621329785,-27.085,74.282,-8.869,0.4104569289348545,-0.06118608828921132,0.6337493695979766,25.904,131.063,13.718,0.5898396567714361,-0.2185324827423415,0.34111767740181415,0.9995803930248311,0.6527963760801677,0.6985495425882222
10901.855,-12.025,176.465,-18.081,-0.011579987832401073,0.005078751589170986,0.022777862846200078,-27.094,75.637,-9.178,0.4391991403350253,-0.040747998643640954,0.6289392972766155,23.402,120.695,18.378,0.537457026743762,-0.09493014382109875,0.23990381069823677,0.9996605819618261,0.6402179910598496,0.8028538931899908
10915.771,-11.632,176.373,-18.245,-0.007769407473582115,0.0027554570752136957,0.02391723597531127,-26.038,77.066,-7.639,0.4659381500658655,0.06209077949670094,0.5997525404800577,19.306,108.716,21.615,0.4411582234248095,-0.06341776093019566,0.05599319331803855,0.9996799535787028,0.6475671900292725,0.8934329139926036
10929.688,-11.218,176.336,-18.392,-0.007957324410450838,0.000798074299842042,0.024978645858177956,-24.728,78.083,-5.151,0.38280113853496756,0.20464839235789273,0.5104279749985716,15.003,96.0,21.31,0.4274934924000368,-0.17785789806513547,-0.13230065410143166,0.9996559964891574,0.7423244615264406,0.8764202296705644
10943.848,-10.755,176.373,-18.49,-0.003072637797665265,-0.0007445730303009798,0.02100586486829957,-23.709,79.297,-2.313,0.26605448269662335,0.16275370003459122,0.4647429997956898,11.361,85.009,17.126,0.4693880370386354,-0.2409982097908203,-0.30592315745455867,0.9997743536164058,0.8286978879561514,0.7924681415020227
10958.008,-10.275,176.483,-18.567,-0.0019966656475183023,0.00011192163324541456,0.013998152784794283,-23.711,79.926,-0.892,0.205715285245805,0.07194216448690292,0.49024073385109046,8.213,77.433,11.154,0.22220081846816353,-0.45938746015557363,-0.13885233993423618,0.9999000212613526,0.843901397829344,0.848710778427302
